Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
CORUM:7050~PIAS1-SUMO1-UBC9 complex,PIAS1-SUMO1-UBC9 complex,PIAS1-SUMO1-UBC9 complex,CORUM_COMPLEX,1,100.0,0.001330180313331153,UBE2I,1,1,3,1127.6666666666667,0.001330180313331153
CORUM:3634~NR3C2-UBC9-SRC-1 complex,NR3C2-UBC9-SRC-1 complex,NR3C2-UBC9-SRC-1 complex,CORUM_COMPLEX,1,100.0,0.001330180313331153,UBE2I,1,1,3,1127.6666666666667,0.001330180313331153
GO:0061656~SUMO conjugating enzyme activity,SUMO conjugating enzyme activity,"""Isoenergetic transfer of SUMO from one protein to another via the reaction X-SUMO + Y = Y-SUMO + X, where both the X-SUMO and Y-SUMO linkages are thioester bonds between the C-terminal amino acid of SUMO and a sulfhydryl side group of a cysteine residue."" [GOC:dph]",GOTERM_MF_DIRECT,1,50.0,0.0041489676973178735,UBE2I,2,1,1,10123.0,0.0041489676973178735
GO:0004741~[pyruvate dehydrogenase (acetyl-transferring)]-phosphatase activity,[pyruvate dehydrogenase (acetyl-transferring)]-phosphatase activity,"""Catalysis of the reaction: O-phospho-L-seryl-[pyruvate dehydrogenase E1 alpha subunit] + H2O = L-seryl-[pyruvate dehydrogenase E1 alpha subunit] + phosphate."" [EC:3.1.3.43]",GOTERM_MF_DIRECT,1,50.0,0.0051856972769143694,PPM1J,2,1,5,2024.6,0.0051856972769143694
GO:0044388~small protein activating enzyme binding,small protein activating enzyme binding,"""Binding to a small protein activating enzyme, such as ubiquitin-activating enzyme."" [GOC:jl]",GOTERM_MF_DIRECT,1,50.0,0.0051856972769143694,UBE2I,2,1,5,2024.6,0.0051856972769143694
GO:0071535~RING-like zinc finger domain binding,RING-like zinc finger domain binding,"""Binding to a RING-like zinc finger domain domain of a protein. The RING-like domain is a zinc finger domain that is related to the C3HC4 RING finger domain."" [GOC:mah, InterPro:IPR014857]",GOTERM_MF_DIRECT,1,50.0,0.0051856972769143694,UBE2I,2,1,3,3374.3333333333335,0.0051856972769143694
REAC:R-HSA-3215018~Processing and activation of SUMO,Processing and activation of SUMO,Processing and activation of SUMO,REACTOME_PATHWAY,1,100.0,0.008996728462377201,UBE2I,1,1,10,1100.4,0.008996728462377201
REAC:R-HSA-9694631~Maturation of nucleoprotein,Maturation of nucleoprotein,Maturation of nucleoprotein,REACTOME_PATHWAY,1,100.0,0.008996728462377201,UBE2I,1,1,15,733.6,0.008996728462377201
REAC:R-HSA-9683610~Maturation of nucleoprotein,Maturation of nucleoprotein,Maturation of nucleoprotein,REACTOME_PATHWAY,1,100.0,0.008996728462377201,UBE2I,1,1,11,1000.3636363636365,0.008996728462377201
REAC:R-HSA-9735871~SARS-CoV-1 targets host intracellular signalling and regulatory pathways,SARS-CoV-1 targets host intracellular signalling and regulatory pathways,SARS-CoV-1 targets host intracellular signalling and regulatory pathways,REACTOME_PATHWAY,1,100.0,0.008996728462377201,UBE2I,1,1,15,733.6,0.008996728462377201
