Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0019814~immunoglobulin complex,immunoglobulin complex,"""A protein complex that in its canonical form is composed of two identical immunoglobulin heavy chains and two identical immunoglobulin light chains, held together by disulfide bonds and sometimes complexed with additional proteins. An immunoglobulin complex may be embedded in the plasma membrane or present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph."" [GOC:add, GOC:jl, ISBN:0781765196]",GOTERM_CC_DIRECT,6,27.27272727272727,7.42523699003136e-07,"IGKV2D-30,IGLV1-50,IGHV1-69D,IGHV3-74,IGHV1-69,IGLV1-36",22,6,169,35.743410435718125,7.42523699003136e-07
GO:0002250~adaptive immune response,adaptive immune response,"""An immune response mediated by cells expressing specific receptors for antigens produced through a somatic diversification process, and allowing for an enhanced secondary response to subsequent exposures to the same antigen (immunological memory)."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",GOTERM_BP_DIRECT,8,40.0,9.276318684754097e-05,"IGKV2D-30,IGLV1-50,TRAV6,IGHV1-69D,IGHV3-74,IGHV1-69,TRAV12-1,IGLV1-36",20,8,762,11.03727034120735,9.276318684754097e-05
GO:0003823~antigen binding,antigen binding,"""Binding to an antigen, any substance which is capable of inducing a specific immune response and of reacting with the products of that response, the specific antibody or specifically sensitized T-lymphocytes, or both. Binding may counteract the biological activity of the antigen. Antigen binding by an MHC protein complex allows the antigen to be displayed to a T cell or NK cell."" [GOC:jl, ISBN:0198506732, ISBN:0721662544]",GOTERM_MF_DIRECT,4,26.666666666666668,0.0006681258862081255,"IGHV1-69D,IGHV3-74,IGHV1-69,TRAV12-1",15,4,174,31.02835249042145,0.0006681258862081255
REAC:R-HSA-166663~Initial triggering of complement,Initial triggering of complement,Initial triggering of complement,REACTOME_PATHWAY,2,33.33333333333333,0.004233611451165237,"IGKV2D-30,IGHV1-69",6,2,76,48.263157894736835,0.004233611451165237
REAC:R-HSA-2730905~Role of LAT2/NTAL/LAB on calcium mobilization,Role of LAT2/NTAL/LAB on calcium mobilization,Role of LAT2/NTAL/LAB on calcium mobilization,REACTOME_PATHWAY,2,33.33333333333333,0.004233611451165237,"IGKV2D-30,IGHV1-69",6,2,69,53.15942028985507,0.004233611451165237
REAC:R-HSA-2029481~FCGR activation,FCGR activation,FCGR activation,REACTOME_PATHWAY,2,33.33333333333333,0.004233611451165237,"IGKV2D-30,IGHV1-69",6,2,67,54.74626865671642,0.004233611451165237
REAC:R-HSA-2871796~FCERI mediated MAPK activation,FCERI mediated MAPK activation,FCERI mediated MAPK activation,REACTOME_PATHWAY,2,33.33333333333333,0.004233611451165237,"IGKV2D-30,IGHV1-69",6,2,83,44.192771084337345,0.004233611451165237
REAC:R-HSA-166786~Creation of C4 and C2 activators,Creation of C4 and C2 activators,Creation of C4 and C2 activators,REACTOME_PATHWAY,2,33.33333333333333,0.004233611451165237,"IGKV2D-30,IGHV1-69",6,2,68,53.94117647058823,0.004233611451165237
REAC:R-HSA-173623~Classical antibody-mediated complement activation,Classical antibody-mediated complement activation,Classical antibody-mediated complement activation,REACTOME_PATHWAY,2,33.33333333333333,0.004233611451165237,"IGKV2D-30,IGHV1-69",6,2,61,60.131147540983605,0.004233611451165237
REAC:R-HSA-2871809~FCERI mediated Ca+2 mobilization,FCERI mediated Ca+2 mobilization,FCERI mediated Ca+2 mobilization,REACTOME_PATHWAY,2,33.33333333333333,0.004233611451165237,"IGKV2D-30,IGHV1-69",6,2,83,44.192771084337345,0.004233611451165237
REAC:R-HSA-5690714~CD22 mediated BCR regulation,CD22 mediated BCR regulation,CD22 mediated BCR regulation,REACTOME_PATHWAY,2,33.33333333333333,0.004233611451165237,"IGKV2D-30,IGHV1-69",6,2,60,61.13333333333333,0.004233611451165237
REAC:R-HSA-2168880~Scavenging of heme from plasma,Scavenging of heme from plasma,Scavenging of heme from plasma,REACTOME_PATHWAY,2,33.33333333333333,0.004233611451165237,"IGKV2D-30,IGHV1-69",6,2,69,53.15942028985507,0.004233611451165237
REAC:R-HSA-983695~Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,REACTOME_PATHWAY,2,33.33333333333333,0.004233611451165237,"IGKV2D-30,IGHV1-69",6,2,84,43.666666666666664,0.004233611451165237
REAC:R-HSA-2029485~Role of phospholipids in phagocytosis,Role of phospholipids in phagocytosis,Role of phospholipids in phagocytosis,REACTOME_PATHWAY,2,33.33333333333333,0.004233611451165237,"IGKV2D-30,IGHV1-69",6,2,81,45.28395061728395,0.004233611451165237
REAC:R-HSA-9664323~FCGR3A-mediated IL10 synthesis,FCGR3A-mediated IL10 synthesis,FCGR3A-mediated IL10 synthesis,REACTOME_PATHWAY,2,33.33333333333333,0.004651032115494531,"IGKV2D-30,IGHV1-69",6,2,92,39.869565217391305,0.004651032115494531
REAC:R-HSA-977606~Regulation of Complement cascade,Regulation of Complement cascade,Regulation of Complement cascade,REACTOME_PATHWAY,2,33.33333333333333,0.00465336641272479,"IGKV2D-30,IGHV1-69",6,2,101,36.31683168316832,0.00465336641272479
REAC:R-HSA-2029482~Regulation of actin dynamics for phagocytic cup formation,Regulation of actin dynamics for phagocytic cup formation,Regulation of actin dynamics for phagocytic cup formation,REACTOME_PATHWAY,2,33.33333333333333,0.00465336641272479,"IGKV2D-30,IGHV1-69",6,2,116,31.620689655172413,0.00465336641272479
REAC:R-HSA-9664422~FCGR3A-mediated phagocytosis,FCGR3A-mediated phagocytosis,FCGR3A-mediated phagocytosis,REACTOME_PATHWAY,2,33.33333333333333,0.00465336641272479,"IGKV2D-30,IGHV1-69",6,2,113,32.46017699115044,0.00465336641272479
REAC:R-HSA-9664417~Leishmania phagocytosis,Leishmania phagocytosis,Leishmania phagocytosis,REACTOME_PATHWAY,2,33.33333333333333,0.00465336641272479,"IGKV2D-30,IGHV1-69",6,2,113,32.46017699115044,0.00465336641272479
REAC:R-HSA-2173782~Binding and Uptake of Ligands by Scavenger Receptors,Binding and Uptake of Ligands by Scavenger Receptors,Binding and Uptake of Ligands by Scavenger Receptors,REACTOME_PATHWAY,2,33.33333333333333,0.00465336641272479,"IGKV2D-30,IGHV1-69",6,2,97,37.81443298969072,0.00465336641272479
REAC:R-HSA-166658~Complement cascade,Complement cascade,Complement cascade,REACTOME_PATHWAY,2,33.33333333333333,0.00465336641272479,"IGKV2D-30,IGHV1-69",6,2,111,33.04504504504504,0.00465336641272479
REAC:R-HSA-9664407~Parasite infection,Parasite infection,Parasite infection,REACTOME_PATHWAY,2,33.33333333333333,0.00465336641272479,"IGKV2D-30,IGHV1-69",6,2,113,32.46017699115044,0.00465336641272479
REAC:R-HSA-9664433~Leishmania parasite growth and survival,Leishmania parasite growth and survival,Leishmania parasite growth and survival,REACTOME_PATHWAY,2,33.33333333333333,0.005355179107151622,"IGKV2D-30,IGHV1-69",6,2,131,28.0,0.005355179107151622
REAC:R-HSA-9662851~Anti-inflammatory response favouring Leishmania parasite infection,Anti-inflammatory response favouring Leishmania parasite infection,Anti-inflammatory response favouring Leishmania parasite infection,REACTOME_PATHWAY,2,33.33333333333333,0.005355179107151622,"IGKV2D-30,IGHV1-69",6,2,131,28.0,0.005355179107151622
REAC:R-HSA-2871837~FCERI mediated NF-kB activation,FCERI mediated NF-kB activation,FCERI mediated NF-kB activation,REACTOME_PATHWAY,2,33.33333333333333,0.005504269042512634,"IGKV2D-30,IGHV1-69",6,2,136,26.970588235294116,0.005504269042512634
REAC:R-HSA-2029480~Fcgamma receptor (FCGR) dependent phagocytosis,Fcgamma receptor (FCGR) dependent phagocytosis,Fcgamma receptor (FCGR) dependent phagocytosis,REACTOME_PATHWAY,2,33.33333333333333,0.005574955359281453,"IGKV2D-30,IGHV1-69",6,2,140,26.2,0.005574955359281453
REAC:R-HSA-9679191~Potential therapeutics for SARS,Potential therapeutics for SARS,Potential therapeutics for SARS,REACTOME_PATHWAY,2,33.33333333333333,0.0061211672280573805,"IGKV2D-30,IGHV1-69",6,2,150,24.453333333333333,0.0061211672280573805
REAC:R-HSA-983705~Signaling by the B Cell Receptor (BCR),Signaling by the B Cell Receptor (BCR),Signaling by the B Cell Receptor (BCR),REACTOME_PATHWAY,2,33.33333333333333,0.0069207635298843455,"IGKV2D-30,IGHV1-69",6,2,163,22.503067484662576,0.0069207635298843455
REAC:R-HSA-109582~Hemostasis,Hemostasis,Hemostasis,REACTOME_PATHWAY,3,50.0,0.007848300110583184,"IGKV2D-30,PHACTR2,IGHV1-69",6,3,675,8.151111111111112,0.007848300110583184
REAC:R-HSA-198933~Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,REACTOME_PATHWAY,2,33.33333333333333,0.007848300110583184,"IGKV2D-30,IGHV1-69",6,2,182,20.153846153846153,0.007848300110583184
REAC:R-HSA-2454202~Fc epsilon receptor (FCERI) signaling,Fc epsilon receptor (FCERI) signaling,Fc epsilon receptor (FCERI) signaling,REACTOME_PATHWAY,2,33.33333333333333,0.007848300110583184,"IGKV2D-30,IGHV1-69",6,2,182,20.153846153846153,0.007848300110583184
REAC:R-HSA-202733~Cell surface interactions at the vascular wall,Cell surface interactions at the vascular wall,Cell surface interactions at the vascular wall,REACTOME_PATHWAY,2,33.33333333333333,0.00822725206233927,"IGKV2D-30,IGHV1-69",6,2,192,19.104166666666664,0.00822725206233927
REAC:R-HSA-9824443~Parasitic Infection Pathways,Parasitic Infection Pathways,Parasitic Infection Pathways,REACTOME_PATHWAY,2,33.33333333333333,0.009515164052528977,"IGKV2D-30,IGHV1-69",6,2,214,17.14018691588785,0.009515164052528977
