Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
REAC:R-HSA-9700645~ALK mutants bind TKIs,ALK mutants bind TKIs,ALK mutants bind TKIs,REACTOME_PATHWAY,1,100.0,0.011995637949836269,PPM1B,1,1,12,917.0,0.011995637949836269
GO:0006498~N-terminal protein lipidation,N-terminal protein lipidation,"""The covalent attachment of a lipid group to the amino terminus of a protein."" [GOC:jl]",GOTERM_BP_DIRECT,1,50.0,0.020733765668980553,PPM1B,2,1,6,1752.1666666666667,0.020733765668980553
GO:0006499~N-terminal protein myristoylation,N-terminal protein myristoylation,"""The covalent attachment of a myristoyl group to the N-terminal amino acid residue of a protein."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.020733765668980553,PPM1B,2,1,4,2628.25,0.020733765668980553
GO:0018377~protein myristoylation,protein myristoylation,"""The covalent attachment of a myristoyl group to a protein."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.020733765668980553,PPM1B,2,1,4,2628.25,0.020733765668980553
REAC:R-HSA-9700206~Signaling by ALK in cancer,Signaling by ALK in cancer,Signaling by ALK in cancer,REACTOME_PATHWAY,1,100.0,0.022241912031988387,PPM1B,1,1,89,123.64044943820225,0.022241912031988387
REAC:R-HSA-1169408~ISG15 antiviral mechanism,ISG15 antiviral mechanism,ISG15 antiviral mechanism,REACTOME_PATHWAY,1,100.0,0.022241912031988387,PPM1B,1,1,71,154.98591549295773,0.022241912031988387
REAC:R-HSA-9725370~Signaling by ALK fusions and activated point mutants,Signaling by ALK fusions and activated point mutants,Signaling by ALK fusions and activated point mutants,REACTOME_PATHWAY,1,100.0,0.022241912031988387,PPM1B,1,1,89,123.64044943820225,0.022241912031988387
GO:0008349~MAP kinase kinase kinase kinase activity,MAP kinase kinase kinase kinase activity,"""Catalysis of the phosphorylation of serine and threonine residues in a mitogen-activated protein kinase kinase kinase (MAPKKK), resulting in activation of MAPKKK. MAPKKK signaling pathways relay, amplify and integrate signals from the plasma membrane to the nucleus in response to a diverse range of extracellular stimuli."" [GOC:bf, PMID:11790549]",GOTERM_MF_DIRECT,1,50.0,0.023112822678674316,MAP4K5,2,1,6,1687.1666666666667,0.023112822678674316
GO:0032688~negative regulation of interferon-beta production,negative regulation of interferon-beta production,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of interferon-beta production."" [GOC:mah, PMID:15546383]",GOTERM_BP_DIRECT,1,50.0,0.02902174884998694,PPM1B,2,1,13,808.6923076923077,0.02902174884998694
GO:0035970~peptidyl-threonine dephosphorylation,peptidyl-threonine dephosphorylation,"""The removal of phosphoric residues from peptidyl-O-phospho-L-threonine to form peptidyl-threonine."" [GOC:bf]",GOTERM_BP_DIRECT,1,50.0,0.02902174884998694,PPM1B,2,1,14,750.9285714285714,0.02902174884998694
GO:0050687~negative regulation of defense response to virus,negative regulation of defense response to virus,"""Any process that stops, prevents or reduces the rate or extent of antiviral mechanisms, thereby facilitating viral replication."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.029365150045998246,PPM1B,2,1,17,618.4117647058823,0.029365150045998246
REAC:R-HSA-1169410~Antiviral mechanism by IFN-stimulated genes,Antiviral mechanism by IFN-stimulated genes,Antiviral mechanism by IFN-stimulated genes,REACTOME_PATHWAY,1,100.0,0.029389312977099104,PPM1B,1,1,147,74.85714285714286,0.029389312977099104
