Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
WP:WP4803~Ciliopathies,Ciliopathies,Ciliopathies,WIKIPATHWAYS,2,100.0,0.001758587213955385,"ODAD1,SDCCAG8",2,2,184,47.56521739130435,0.001758587213955385
GO:0120228~outer dynein arm docking complex,outer dynein arm docking complex,"""A complex which stabilizes the binding of and correctly positions the outer dynein arm complex along an A-tubule of the flagellar axoneme outer doublet microtubules."" [GOC:krc, PMID:15064350, PMID:24067530, PMID:25192045, PMID:27486780, PMID:8045937]",GOTERM_CC_DIRECT,1,50.0,0.0102934536826369,ODAD1,2,1,3,3691.5,0.0102934536826369
GO:0120031~plasma membrane bounded cell projection assembly,plasma membrane bounded cell projection assembly,"""Formation of a prolongation or process extending and that is bounded by plasma membrane, e.g. a cilium, lamellipodium, or axon."" [GOC:krc]",GOTERM_BP_DIRECT,2,100.0,0.012369954056090227,"ODAD1,SDCCAG8",2,2,600,35.04333333333334,0.012369954056090227
GO:0030031~cell projection assembly,cell projection assembly,"""Formation of a prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, GOC:mah, PMID:18391171]",GOTERM_BP_DIRECT,2,100.0,0.012369954056090227,"ODAD1,SDCCAG8",2,2,613,34.30016313213703,0.012369954056090227
GO:0044782~cilium organization,cilium organization,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cilium, a specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface. Each cilium is bounded by an extrusion of the cytoplasmic membrane, and contains a regular longitudinal array of microtubules, anchored basally in a centriole."" [GOC:cilia, GOC:jl]",GOTERM_BP_DIRECT,2,100.0,0.012369954056090227,"ODAD1,SDCCAG8",2,2,431,48.78422273781902,0.012369954056090227
GO:0000226~microtubule cytoskeleton organization,microtubule cytoskeleton organization,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising microtubules and their associated proteins."" [GOC:mah]",GOTERM_BP_DIRECT,2,100.0,0.012369954056090227,"ODAD1,SDCCAG8",2,2,670,31.382089552238806,0.012369954056090227
GO:0060271~cilium assembly,cilium assembly,"""The assembly of a cilium, a specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface. Each cilium is bounded by an extrusion of the cytoplasmic membrane, and contains a regular longitudinal array of microtubules, anchored basally in a centriole."" [GOC:BHF, GOC:cilia, GOC:dph, GOC:kmv, GOC:pr, GOC:vw, ISBN:0198506732, PMID:13978319, PMID:27350441]",GOTERM_BP_DIRECT,2,100.0,0.012369954056090227,"ODAD1,SDCCAG8",2,2,403,52.173697270471465,0.012369954056090227
WP:WP4950~16p11 2 distal deletion syndrome,16p11 2 distal deletion syndrome,16p11 2 distal deletion syndrome,WIKIPATHWAYS,1,50.0,0.015054691059595893,SDCCAG8,2,1,33,132.6060606060606,0.015054691059595893
GO:0005929~cilium,cilium,"""A specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface and of some cytoplasmic parts. Each cilium is largely bounded by an extrusion of the cytoplasmic (plasma) membrane, and contains a regular longitudinal array of microtubules, anchored to a basal body."" [GOC:cilia, GOC:curators, GOC:kmv, GOC:vw, ISBN:0198547684, PMID:16824949, PMID:17009929, PMID:20144998]",GOTERM_CC_DIRECT,2,100.0,0.016053765859971498,"ODAD1,SDCCAG8",2,2,789,28.072243346007603,0.016053765859971498
GO:0036157~outer dynein arm,outer dynein arm,"""Outer arm structure present on the outer doublet microtubules of ciliary and flagellar axonemes. Outer dynein arms contain 2-3 heavy chains, two or more intermediate chains and a cluster of 4-8 light chains. Inner and outer dynein arms have different functions in the generation of microtubule-based motility."" [GOC:BHF, GOC:vk, PMID:2557057, PMID:6218174]",GOTERM_CC_DIRECT,1,50.0,0.016053765859971498,ODAD1,2,1,11,1006.7727272727274,0.016053765859971498
