Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
CORUM:6716~DLG5-MST1-MST2 complex,DLG5-MST1-MST2 complex,DLG5-MST1-MST2 complex,CORUM_COMPLEX,1,100.0,0.0011823825007388027,STK3,1,1,3,1127.6666666666667,0.0011823825007388027
CORUM:6621~NEK2A-SAV1-STK3 complex,NEK2A-SAV1-STK3 complex,NEK2A-SAV1-STK3 complex,CORUM_COMPLEX,1,100.0,0.0011823825007388027,STK3,1,1,3,1127.6666666666667,0.0011823825007388027
CORUM:6404~MST2-SAV1 complex,MST2-SAV1 complex,MST2-SAV1 complex,CORUM_COMPLEX,1,100.0,0.0011823825007388027,STK3,1,1,2,1691.4999999999998,0.0011823825007388027
REAC:R-HSA-2028269~Signaling by Hippo,Signaling by Hippo,Signaling by Hippo,REACTOME_PATHWAY,1,100.0,0.00517993456924748,STK3,1,1,19,579.1578947368421,0.00517993456924748
WP:WP5495~Targeting YAP in pancreatic ductal adenocarcinoma PDAC ,Targeting YAP in pancreatic ductal adenocarcinoma PDAC ,Targeting YAP in pancreatic ductal adenocarcinoma PDAC ,WIKIPATHWAYS,1,100.0,0.010892748324192588,STK3,1,1,26,336.61538461538464,0.010892748324192588
WP:WP4537~Hippo YAP signaling,Hippo YAP signaling,Hippo YAP signaling,WIKIPATHWAYS,1,100.0,0.010892748324192588,STK3,1,1,22,397.8181818181818,0.010892748324192588
WP:WP4533~Transcription co factors SKI and SKIL protein partners,Transcription co factors SKI and SKIL protein partners,Transcription co factors SKI and SKIL protein partners,WIKIPATHWAYS,1,100.0,0.010892748324192588,STK3,1,1,18,486.22222222222223,0.010892748324192588
WP:WP4542~Leukocyte intrinsic Hippo pathway functions,Leukocyte intrinsic Hippo pathway functions,Leukocyte intrinsic Hippo pathway functions,WIKIPATHWAYS,1,100.0,0.010997486288848474,STK3,1,1,35,250.05714285714285,0.010997486288848474
WP:WP4534~Mechanoregulation and pathology of YAP TAZ via Hippo and non Hippo mechanisms,Mechanoregulation and pathology of YAP TAZ via Hippo and non Hippo mechanisms,Mechanoregulation and pathology of YAP TAZ via Hippo and non Hippo mechanisms,WIKIPATHWAYS,1,100.0,0.011521176112127293,STK3,1,1,46,190.2608695652174,0.011521176112127293
WP:WP3959~DNA IR double strand breaks and cellular response via ATM,DNA IR double strand breaks and cellular response via ATM,DNA IR double strand breaks and cellular response via ATM,WIKIPATHWAYS,1,100.0,0.011521176112127293,STK3,1,1,55,159.12727272727273,0.011521176112127293
KEGG:04392~Hippo signaling pathway - multiple species,Hippo signaling pathway - multiple species,Hippo signaling pathway - multiple species,KEGG_PATHWAY,1,100.0,0.013672795851013664,STK3,1,1,29,292.55172413793105,0.013672795851013664
WP:WP4540~Hippo signaling regulation,Hippo signaling regulation,Hippo signaling regulation,WIKIPATHWAYS,1,100.0,0.01759597806215742,STK3,1,1,98,89.3061224489796,0.01759597806215742
