Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
WP:WP455~GPCRs class A rhodopsin like,GPCRs class A rhodopsin like,GPCRs class A rhodopsin like,WIKIPATHWAYS,6,25.0,0.003570686565370667,"CCKAR,OR2J1,CXCR1,NPBWR2,CXCR3,MCHR1",24,6,258,8.480620155038759,0.003570686565370667
CORUM:6885~L-B-P100 subcomplex,L-B-P100 subcomplex,L-B-P100 subcomplex,CORUM_COMPLEX,1,20.0,0.008857383544540687,FAAP100,5,1,3,225.53333333333333,0.008857383544540687
CORUM:6797~LPAR2-SIVA1 complex,LPAR2-SIVA1 complex,LPAR2-SIVA1 complex,CORUM_COMPLEX,1,20.0,0.008857383544540687,LPAR2,5,1,2,338.3,0.008857383544540687
CORUM:3059~ITGA11-ITGB1-COL1A1 complex,ITGA11-ITGB1-COL1A1 complex,ITGA11-ITGB1-COL1A1 complex,CORUM_COMPLEX,1,20.0,0.008857383544540687,COL1A1,5,1,3,225.53333333333333,0.008857383544540687
CORUM:6795~LPAR2-SIVA1 complex,LPAR2-SIVA1 complex,LPAR2-SIVA1 complex,CORUM_COMPLEX,1,20.0,0.008857383544540687,LPAR2,5,1,2,338.3,0.008857383544540687
"CORUM:6794~LPAR2-TRIP6-NHERF2 complex, LPA stimulated","LPAR2-TRIP6-NHERF2 complex, LPA stimulated","LPAR2-TRIP6-NHERF2 complex, LPA stimulated",CORUM_COMPLEX,1,20.0,0.008857383544540687,LPAR2,5,1,3,225.53333333333333,0.008857383544540687
CORUM:6250~LPA(2)-NHERF2-PLC-beta3 complex,LPA(2)-NHERF2-PLC-beta3 complex,LPA(2)-NHERF2-PLC-beta3 complex,CORUM_COMPLEX,1,20.0,0.008857383544540687,LPAR2,5,1,3,225.53333333333333,0.008857383544540687
GO:0019958~C-X-C chemokine binding,C-X-C chemokine binding,"""Binding to a C-X-C chemokine; C-X-C chemokines have a single amino acid between the first two cysteines of the characteristic four cysteine motif."" [GOC:ai]",GOTERM_MF_DIRECT,2,4.545454545454546,0.015509655476185068,"CXCR1,CXCR3",44,2,6,153.37878787878788,0.015509655476185068
GO:0016494~C-X-C chemokine receptor activity,C-X-C chemokine receptor activity,"""Combining with a C-X-C chemokine and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity. A C-X-C chemokine has a single amino acid between the first two cysteines of the characteristic four cysteine motif."" [GOC:signaling, PMID:8662823]",GOTERM_MF_DIRECT,2,4.545454545454546,0.015509655476185068,"CXCR1,CXCR3",44,2,8,115.0340909090909,0.015509655476185068
CORUM:1624~FA core complex (Fanconi anemia core complex),FA core complex (Fanconi anemia core complex),FA core complex (Fanconi anemia core complex),CORUM_COMPLEX,1,20.0,0.019601739794751587,FAAP100,5,1,9,75.17777777777779,0.019601739794751587
CORUM:6884~Fanconi anemia FAAP100 complex,Fanconi anemia FAAP100 complex,Fanconi anemia FAAP100 complex,CORUM_COMPLEX,1,20.0,0.019601739794751587,FAAP100,5,1,10,67.66000000000001,0.019601739794751587
CORUM:245~FA core complex (Fanconi anemia core complex),FA core complex (Fanconi anemia core complex),FA core complex (Fanconi anemia core complex),CORUM_COMPLEX,1,20.0,0.019601739794751587,FAAP100,5,1,9,75.17777777777779,0.019601739794751587
