Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
CORUM:5407~NGF-TrkA complex,NGF-TrkA complex,NGF-TrkA complex,CORUM_COMPLEX,1,100.0,0.001330180313331153,NTRK1,1,1,2,1691.4999999999998,0.001330180313331153
CORUM:2487~GIPC1-NTRK1-RGS19 complex,GIPC1-NTRK1-RGS19 complex,GIPC1-NTRK1-RGS19 complex,CORUM_COMPLEX,1,100.0,0.001330180313331153,NTRK1,1,1,3,1127.6666666666667,0.001330180313331153
GO:0032553~ribonucleotide binding,ribonucleotide binding,"""Binding to a ribonucleotide, any compound consisting of a ribonucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose moiety."" [GOC:mah]",GOTERM_MF_DIRECT,3,100.0,0.007856310143500148,"NTRK1,P2RX6,GCGR",3,3,2164,9.355822550831792,0.007856310143500148
GO:0010465~nerve growth factor receptor activity,nerve growth factor receptor activity,"""Combining with nerve growth factor (NGF), to prevent apoptosis in neurons and promote nerve growth, or to initiate a change in cell activity."" [GOC:dph, GOC:tb]",GOTERM_MF_DIRECT,1,33.33333333333333,0.007856310143500148,NTRK1,3,1,2,3374.333333333333,0.007856310143500148
GO:0035381~ATP-gated ion channel activity,ATP-gated ion channel activity,"""Enables the transmembrane transfer of an ion by a channel that opens when ATP has been bound by the channel complex or one of its constituent parts."" [GOC:bf]",GOTERM_MF_DIRECT,1,33.33333333333333,0.007856310143500148,P2RX6,3,1,9,749.8518518518518,0.007856310143500148
GO:0035639~purine ribonucleoside triphosphate binding,purine ribonucleoside triphosphate binding,"""Binding to a purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:BHF, GOC:ebc, ISBN:0198506732]",GOTERM_MF_DIRECT,3,100.0,0.007856310143500148,"NTRK1,P2RX6,GCGR",3,3,2087,9.701006229036896,0.007856310143500148
GO:0038023~signaling receptor activity,signaling receptor activity,"""Receiving a signal and transmitting it in the cell to initiate a change in cell activity. A signal is a physical entity or change in state that is used to transfer information in order to trigger a response."" [GOC:bf, GOC:signaling]",GOTERM_MF_DIRECT,3,100.0,0.007856310143500148,"NTRK1,P2RX6,GCGR",3,3,2053,9.861665854846565,0.007856310143500148
GO:0005166~neurotrophin p75 receptor binding,neurotrophin p75 receptor binding,"""Binding to a neurotrophin p75 receptor."" [GOC:ai]",GOTERM_MF_DIRECT,1,33.33333333333333,0.007856310143500148,NTRK1,3,1,1,6748.666666666666,0.007856310143500148
GO:0048406~nerve growth factor binding,nerve growth factor binding,"""Binding to nerve growth factor (NGF)."" [GOC:dgh]",GOTERM_MF_DIRECT,1,33.33333333333333,0.007856310143500148,NTRK1,3,1,6,1124.7777777777776,0.007856310143500148
GO:0005030~neurotrophin receptor activity,neurotrophin receptor activity,"""Combining with a neurotrophin, any of a family of growth factors that prevent apoptosis in neurons and promote nerve growth, and transmitting the signal to initiate a change in cell activity."" [GOC:jl, GOC:signaling]",GOTERM_MF_DIRECT,1,33.33333333333333,0.007856310143500148,NTRK1,3,1,5,1349.7333333333331,0.007856310143500148
