Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
KEGG:03264~Virion - Flavivirus,Virion - Flavivirus,Virion - Flavivirus,KEGG_PATHWAY,1,100.0,0.0020627062706271015,CLEC4M,1,1,4,2121.0,0.0020627062706271015
KEGG:03260~Virion - Human immunodeficiency virus,Virion - Human immunodeficiency virus,Virion - Human immunodeficiency virus,KEGG_PATHWAY,1,100.0,0.0020627062706271015,CLEC4M,1,1,5,1696.8,0.0020627062706271015
GO:0016520~growth hormone-releasing hormone receptor activity,growth hormone-releasing hormone receptor activity,"""Combining with growth hormone-releasing hormone to initiate a change in cell activity."" [PMID:12529933]",GOTERM_MF_DIRECT,1,33.33333333333333,0.00533386006493064,TAPT1,3,1,3,2249.555555555555,0.00533386006493064
GO:0030369~ICAM-3 receptor activity,ICAM-3 receptor activity,"""Combining with ICAM-3, intercellular adhesion molecule 3, and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity. ICAM-3, or CD50, are constitutively expressed on monocytes, granulocytes and lymphocytes; on physiological stimulation, they become transiently phosphorylated on serine residues."" [GOC:ai, GOC:signaling, ISBN:0198506732, PMID:7515813]",GOTERM_MF_DIRECT,1,33.33333333333333,0.00533386006493064,CLEC4M,3,1,3,2249.555555555555,0.00533386006493064
GO:0046790~virion binding,virion binding,"""Binding to a virion, either by binding to components of the capsid or the viral envelope."" [GOC:ai]",GOTERM_MF_DIRECT,1,33.33333333333333,0.011848924283493822,CLEC4M,3,1,10,674.8666666666666,0.011848924283493822
GO:0019062~virion attachment to host cell,virion attachment to host cell,"""The process by which a virion protein binds to molecules on the host cellular surface or host cell surface projection."" [GOC:bf, GOC:jl, UniProtKB-KW:KW-1161, VZ:956]",GOTERM_BP_DIRECT,1,50.0,0.013710707919693704,CLEC4M,2,1,9,1168.111111111111,0.013710707919693704
GO:0075733~intracellular transport of virus,intracellular transport of virus,"""The directed movement of a virus, or part of a virus, within the host cell."" [GOC:ai, GOC:bf, GOC:jl, PMID:11733033]",GOTERM_BP_DIRECT,1,50.0,0.013710707919693704,CLEC4M,2,1,11,955.7272727272727,0.013710707919693704
GO:0075509~endocytosis involved in viral entry into host cell,endocytosis involved in viral entry into host cell,"""Any endocytosis that is involved in the uptake of a virus into a host cell."" [GOC:bf, GOC:jl, VZ:977]",GOTERM_BP_DIRECT,1,50.0,0.013710707919693704,CLEC4M,2,1,13,808.6923076923077,0.013710707919693704
GO:0046968~peptide antigen transport,peptide antigen transport,"""The directed movement of a peptide antigen into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. The peptide antigen is typically, but not always, processed from an endogenous or exogenous protein."" [GOC:add, ISBN:0781735149, PMID:15771591]",GOTERM_BP_DIRECT,1,50.0,0.013710707919693704,CLEC4M,2,1,3,3504.3333333333335,0.013710707919693704
GO:0046813~receptor-mediated virion attachment to host cell,receptor-mediated virion attachment to host cell,"""The process by which a virion attaches to a host cell by binding to a receptor on the host cell surface."" [ISBN:0879694971]",GOTERM_BP_DIRECT,1,50.0,0.013710707919693704,CLEC4M,2,1,6,1752.1666666666667,0.013710707919693704
GO:0046794~transport of virus,transport of virus,"""The directed movement of a virus, or part of a virus, into, out of, or within a host cell."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.013710707919693704,CLEC4M,2,1,11,955.7272727272727,0.013710707919693704
GO:0044650~adhesion of symbiont to host cell,adhesion of symbiont to host cell,"""The attachment of a symbiont to a host cell via adhesion molecules, general stickiness etc., either directly or indirectly."" [GOC:jl]",GOTERM_BP_DIRECT,1,50.0,0.013710707919693704,CLEC4M,2,1,10,1051.3,0.013710707919693704
GO:0044406~adhesion of symbiont to host,adhesion of symbiont to host,"""The attachment of a symbiont to its host via either adhesion molecules, general stickiness, or other mechanisms. The host is defined as the larger of the organisms involved in a symbiotic interaction."" [GOC:bf, GOC:cc, GOC:dos, GOC:jl]",GOTERM_BP_DIRECT,1,50.0,0.013710707919693704,CLEC4M,2,1,13,808.6923076923077,0.013710707919693704
GO:1903012~positive regulation of bone development,positive regulation of bone development,"""Any process that activates or increases the frequency, rate or extent of bone development."" [GO_REF:0000058, GOC:mr, GOC:TermGenie, PMID:22510437]",GOTERM_BP_DIRECT,1,50.0,0.013710707919693704,TAPT1,2,1,3,3504.3333333333335,0.013710707919693704
GO:1903010~regulation of bone development,regulation of bone development,"""Any process that modulates the frequency, rate or extent of bone development."" [GO_REF:0000058, GOC:mr, GOC:TermGenie, PMID:22510437]",GOTERM_BP_DIRECT,1,50.0,0.013710707919693704,TAPT1,2,1,10,1051.3,0.013710707919693704
GO:0019065~receptor-mediated endocytosis of virus by host cell,receptor-mediated endocytosis of virus by host cell,"""Any receptor-mediated endocytosis that is involved in the uptake of a virus into a host cell; successive instances of virus endocytosis result in the accumulation of virus particles within the cell."" [GOC:bf, GOC:jl, ISBN:0781702534]",GOTERM_BP_DIRECT,1,50.0,0.013710707919693704,CLEC4M,2,1,11,955.7272727272727,0.013710707919693704
HP:0003978~Fractured radius,Fractured radius,Fractured radius,HUMAN_PHENOTYPE_ONTOLOGY,1,100.0,0.022145669291348535,TAPT1,1,1,1,5080.0,0.022145669291348535
HP:0003961~Fractured forearm bone,Fractured forearm bone,"Bone fracture in the radius, ulna, or wrist.",HUMAN_PHENOTYPE_ONTOLOGY,1,100.0,0.022145669291348535,TAPT1,1,1,1,5080.0,0.022145669291348535
GO:0005537~D-mannose binding,D-mannose binding,"""Binding to mannose, a monosaccharide hexose, stereoisomeric with glucose, that occurs naturally only in polymerized forms called mannans."" [GOC:jl, ISBN:0192800981]",GOTERM_MF_DIRECT,1,33.33333333333333,0.022200273484987543,CLEC4M,3,1,25,269.94666666666666,0.022200273484987543
KEGG:04145~Phagosome,Phagosome,Phagosome,KEGG_PATHWAY,1,100.0,0.02406490649064926,CLEC4M,1,1,147,57.71428571428571,0.02406490649064926
KEGG:04625~C-type lectin receptor signaling pathway,C-type lectin receptor signaling pathway,C-type lectin receptor signaling pathway,KEGG_PATHWAY,1,100.0,0.02406490649064926,CLEC4M,1,1,104,81.57692307692308,0.02406490649064926
KEGG:05152~Tuberculosis,Tuberculosis,Tuberculosis,KEGG_PATHWAY,1,100.0,0.02406490649064926,CLEC4M,1,1,175,48.480000000000004,0.02406490649064926
KEGG:05162~Measles,Measles,Measles,KEGG_PATHWAY,1,100.0,0.02406490649064926,CLEC4M,1,1,138,61.47826086956522,0.02406490649064926
GO:0061036~positive regulation of cartilage development,positive regulation of cartilage development,"""Any process that increases the rate, frequency, or extent of cartilage development, the process whose specific outcome is the progression of the cartilage over time, from its formation to the mature structure. Cartilage is a connective tissue dominated by extracellular matrix containing collagen type II and large amounts of proteoglycan, particularly chondroitin sulfate."" [GOC:dph]",GOTERM_BP_DIRECT,1,50.0,0.028544307066687587,TAPT1,2,1,32,328.53125,0.028544307066687587
GO:0045724~positive regulation of cilium assembly,positive regulation of cilium assembly,"""Any process that activates or increases the frequency, rate or extent of the formation of a cilium."" [GOC:cilia, GOC:go_curators]",GOTERM_BP_DIRECT,1,50.0,0.028544307066687587,TAPT1,2,1,31,339.1290322580645,0.028544307066687587
GO:0001618~virus receptor activity,virus receptor activity,"""Combining with a virus component and mediating entry of the virus into the cell."" [GOC:bf, GOC:dph, PMID:7621403, UniProtKB-KW:KW-1183]",GOTERM_MF_DIRECT,1,33.33333333333333,0.028695725818553022,CLEC4M,3,1,79,85.42616033755274,0.028695725818553022
GO:0140272~exogenous protein binding,exogenous protein binding,"""Binding to a protein or protein complex from a different species, for example a pathogen molecule binding to a host protein."" [PMID:28861068]",GOTERM_MF_DIRECT,1,33.33333333333333,0.028695725818553022,CLEC4M,3,1,80,84.35833333333332,0.028695725818553022
GO:0048306~calcium-dependent protein binding,calcium-dependent protein binding,"""Binding to a protein or protein complex in the presence of calcium."" [GOC:jid, PMID:10485905]",GOTERM_MF_DIRECT,1,33.33333333333333,0.028695725818553022,CLEC4M,3,1,79,85.42616033755274,0.028695725818553022
GO:0048029~monosaccharide binding,monosaccharide binding,"""Binding to a monosaccharide. Monosaccharides are the simplest carbohydrates; they are polyhydroxy aldehydes H[CH(OH)]nC(=O)H or polyhydroxy ketones H[CHOH]nC(=O)[CHOH]mH with three or more carbon atoms. They form the constitutional repeating units of oligo- and polysaccharides."" [GOC:jid]",GOTERM_MF_DIRECT,1,33.33333333333333,0.028695725818553022,CLEC4M,3,1,77,87.64502164502164,0.028695725818553022
GO:0042605~peptide antigen binding,peptide antigen binding,"""Binding to an antigen peptide."" [GOC:add, GOC:jl, GOC:rv]",GOTERM_MF_DIRECT,1,33.33333333333333,0.028695725818553022,CLEC4M,3,1,42,160.6825396825397,0.028695725818553022
GO:0004888~transmembrane signaling receptor activity,transmembrane signaling receptor activity,"""Combining with an extracellular or intracellular signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity or state as part of signal transduction."" [GOC:go_curators, Wikipedia:Transmembrane_receptor]",GOTERM_MF_DIRECT,2,66.66666666666666,0.028695725818553022,"TAPT1,CLEC4M",3,2,1307,10.32695740882428,0.028695725818553022
GO:0018995~host cellular component,host cellular component,"""Any cellular component of a host cell. The host is an organism in which another organism, for instance a parasite or symbiont, spends part or all of its life cycle and from which it obtains nourishment and/or protection."" [ISBN:0198506732]",GOTERM_CC_DIRECT,1,33.33333333333333,0.029245833351111195,CLEC4M,3,1,9,820.3333333333334,0.029245833351111195
GO:0043657~host cell,host cell,"""A cell within a host organism. Includes the host plasma membrane and any external encapsulating structures such as the host cell wall and cell envelope."" [GOC:jl]",GOTERM_CC_DIRECT,1,33.33333333333333,0.029245833351111195,CLEC4M,3,1,9,820.3333333333334,0.029245833351111195
HP:0031107~Decreased fibular diameter,Decreased fibular diameter,Reduced width of the cross sectional diameter of the fibula.,HUMAN_PHENOTYPE_ONTOLOGY,1,100.0,0.04429133858267209,TAPT1,1,1,3,1693.3333333333333,0.04429133858267209
