Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0061183~regulation of dermatome development,regulation of dermatome development,"""Any process that modulates the rate, frequency, or extent of the progression of the dermatome over time, from its initial formation to the mature structure. The dermatome is the portion of a somite that will form skin."" [GOC:BHF, GOC:dph]",GOTERM_BP_DIRECT,2,100.0,7.81773723784369e-06,"WNT1,SFRP2",2,2,4,5256.5,7.81773723784369e-06
GO:0061054~dermatome development,dermatome development,"""The progression of the dermatome over time, from its initial formation to the mature structure. The dermatome is the portion of a somite that will form skin."" [GOC:dph]",GOTERM_BP_DIRECT,2,100.0,7.81773723784369e-06,"WNT1,SFRP2",2,2,4,5256.5,7.81773723784369e-06
GO:1904948~midbrain dopaminergic neuron differentiation,midbrain dopaminergic neuron differentiation,"""The process in which a relatively unspecialized cell acquires the specialized features of a midbrain dopaminergic neuron."" [GO_REF:0000086, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:17331494, PMID:19122665]",GOTERM_BP_DIRECT,2,100.0,0.00010423649650458253,"WNT1,SFRP2",2,2,16,1314.125,0.00010423649650458253
GO:0071425~hematopoietic stem cell proliferation,hematopoietic stem cell proliferation,"""The expansion of a hematopoietic stem cell population by cell division. A hematopoietic stem cell is a stem cell from which all cells of the lymphoid and myeloid lineages develop."" [CL:0000037, GOC:add, GOC:BHF, GOC:mah, GOC:rl]",GOTERM_BP_DIRECT,2,100.0,0.00036547921586919236,"WNT1,SFRP2",2,2,34,618.4117647058823,0.00036547921586919236
GO:0071542~dopaminergic neuron differentiation,dopaminergic neuron differentiation,"""The process in which a neuroblast acquires the specialized structural and functional features of a dopaminergic neuron, a neuron that secretes dopamine."" [GOC:rph]",GOTERM_BP_DIRECT,2,100.0,0.0004487381174522278,"WNT1,SFRP2",2,2,42,500.6190476190476,0.0004487381174522278
GO:0030514~negative regulation of BMP signaling pathway,negative regulation of BMP signaling pathway,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the BMP signaling pathway."" [GOC:go_curators]",GOTERM_BP_DIRECT,2,100.0,0.0007431193563305872,"WNT1,SFRP2",2,2,59,356.37288135593224,0.0007431193563305872
GO:2001243~negative regulation of intrinsic apoptotic signaling pathway,negative regulation of intrinsic apoptotic signaling pathway,"""Any process that stops, prevents or reduces the frequency, rate or extent of intrinsic apoptotic signaling pathway."" [GOC:mtg_apoptosis]",GOTERM_BP_DIRECT,2,100.0,0.0012315107743280994,"WNT1,SFRP2",2,2,105,200.24761904761903,0.0012315107743280994
GO:0061053~somite development,somite development,"""The progression of a somite from its initial formation to the mature structure. Somites are mesodermal clusters that are arranged segmentally along the anterior posterior axis of an embryo."" [GOC:dph]",GOTERM_BP_DIRECT,2,100.0,0.0012315107743280994,"WNT1,SFRP2",2,2,85,247.36470588235295,0.0012315107743280994
GO:0090288~negative regulation of cellular response to growth factor stimulus,negative regulation of cellular response to growth factor stimulus,"""Any process that decreases the rate, frequency, or extent of a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:BHF]",GOTERM_BP_DIRECT,2,100.0,0.0012315107743280994,"WNT1,SFRP2",2,2,105,200.24761904761903,0.0012315107743280994
GO:0030510~regulation of BMP signaling pathway,regulation of BMP signaling pathway,"""Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."" [GOC:mah]",GOTERM_BP_DIRECT,2,100.0,0.0012315107743280994,"WNT1,SFRP2",2,2,107,196.50467289719626,0.0012315107743280994
