Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0050683~AF-1 domain binding,AF-1 domain binding,"""Binding to an AF-1 protein domain, a ligand-independent transactivation domain which is required for the full transcriptional activity of the receptor."" [PMID:9682036]",GOTERM_MF_DIRECT,1,50.0,0.0027659784648785823,HEYL,2,1,1,10123.0,0.0027659784648785823
REAC:R-HSA-389356~Co-stimulation by CD28,Co-stimulation by CD28,Co-stimulation by CD28,REACTOME_PATHWAY,1,50.0,0.02015033621741554,GRAP2,2,1,31,177.48387096774192,0.02015033621741554
REAC:R-HSA-2894862~Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,REACTOME_PATHWAY,1,50.0,0.02015033621741554,HEYL,2,1,57,96.52631578947368,0.02015033621741554
REAC:R-HSA-2644606~Constitutive Signaling by NOTCH1 PEST Domain Mutants,Constitutive Signaling by NOTCH1 PEST Domain Mutants,Constitutive Signaling by NOTCH1 PEST Domain Mutants,REACTOME_PATHWAY,1,50.0,0.02015033621741554,HEYL,2,1,57,96.52631578947368,0.02015033621741554
REAC:R-HSA-2172127~DAP12 interactions,DAP12 interactions,DAP12 interactions,REACTOME_PATHWAY,1,50.0,0.02015033621741554,GRAP2,2,1,35,157.20000000000002,0.02015033621741554
REAC:R-HSA-2424491~DAP12 signaling,DAP12 signaling,DAP12 signaling,REACTOME_PATHWAY,1,50.0,0.02015033621741554,GRAP2,2,1,25,220.08,0.02015033621741554
REAC:R-HSA-9607240~FLT3 Signaling,FLT3 Signaling,FLT3 Signaling,REACTOME_PATHWAY,1,50.0,0.02015033621741554,GRAP2,2,1,36,152.83333333333334,0.02015033621741554
REAC:R-HSA-202433~Generation of second messenger molecules,Generation of second messenger molecules,Generation of second messenger molecules,REACTOME_PATHWAY,1,50.0,0.02015033621741554,GRAP2,2,1,35,157.20000000000002,0.02015033621741554
REAC:R-HSA-2122947~NOTCH1 Intracellular Domain Regulates Transcription,NOTCH1 Intracellular Domain Regulates Transcription,NOTCH1 Intracellular Domain Regulates Transcription,REACTOME_PATHWAY,1,50.0,0.02015033621741554,HEYL,2,1,46,119.60869565217392,0.02015033621741554
REAC:R-HSA-9013508~NOTCH3 Intracellular Domain Regulates Transcription,NOTCH3 Intracellular Domain Regulates Transcription,NOTCH3 Intracellular Domain Regulates Transcription,REACTOME_PATHWAY,1,50.0,0.02015033621741554,HEYL,2,1,24,229.25,0.02015033621741554
REAC:R-HSA-9762293~Regulation of CDH11 gene transcription,Regulation of CDH11 gene transcription,Regulation of CDH11 gene transcription,REACTOME_PATHWAY,1,50.0,0.02015033621741554,HEYL,2,1,9,611.3333333333334,0.02015033621741554
