Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
CORUM:7504~CD44-ERK1-ERK2-RHAMM complex,CD44-ERK1-ERK2-RHAMM complex,CD44-ERK1-ERK2-RHAMM complex,CORUM_COMPLEX,1,100.0,0.0008867868755539909,HMMR,1,1,2,1691.4999999999998,0.0008867868755539909
CORUM:6359~RHAMM-beta-catenin complex,RHAMM-beta-catenin complex,RHAMM-beta-catenin complex,CORUM_COMPLEX,1,100.0,0.0008867868755539909,HMMR,1,1,2,1691.4999999999998,0.0008867868755539909
"REAC:R-HSA-111469~SMAC, XIAP-regulated apoptotic response","SMAC, XIAP-regulated apoptotic response","SMAC, XIAP-regulated apoptotic response",REACTOME_PATHWAY,1,25.0,0.01847816310773979,CASP3,4,1,7,392.99999999999994,0.01847816310773979
REAC:R-HSA-205025~NADE modulates death signalling,NADE modulates death signalling,NADE modulates death signalling,REACTOME_PATHWAY,1,25.0,0.01847816310773979,CASP3,4,1,6,458.5,0.01847816310773979
REAC:R-HSA-211736~Stimulation of the cell death response by PAK-2p34,Stimulation of the cell death response by PAK-2p34,Stimulation of the cell death response by PAK-2p34,REACTOME_PATHWAY,1,25.0,0.01847816310773979,CASP3,4,1,2,1375.5,0.01847816310773979
REAC:R-HSA-2160916~Hyaluronan uptake and degradation,Hyaluronan uptake and degradation,Hyaluronan uptake and degradation,REACTOME_PATHWAY,1,25.0,0.01847816310773979,HMMR,4,1,12,229.25,0.01847816310773979
REAC:R-HSA-111461~Cytochrome c-mediated apoptotic response,Cytochrome c-mediated apoptotic response,Cytochrome c-mediated apoptotic response,REACTOME_PATHWAY,1,25.0,0.01847816310773979,CASP3,4,1,13,211.6153846153846,0.01847816310773979
REAC:R-HSA-111463~SMAC (DIABLO) binds to IAPs ,SMAC (DIABLO) binds to IAPs ,SMAC (DIABLO) binds to IAPs ,REACTOME_PATHWAY,1,25.0,0.01847816310773979,CASP3,4,1,7,392.99999999999994,0.01847816310773979
REAC:R-HSA-264870~Caspase-mediated cleavage of cytoskeletal proteins,Caspase-mediated cleavage of cytoskeletal proteins,Caspase-mediated cleavage of cytoskeletal proteins,REACTOME_PATHWAY,1,25.0,0.01847816310773979,CASP3,4,1,12,229.25,0.01847816310773979
REAC:R-HSA-351906~Apoptotic cleavage of cell adhesion  proteins,Apoptotic cleavage of cell adhesion  proteins,Apoptotic cleavage of cell adhesion  proteins,REACTOME_PATHWAY,1,25.0,0.01847816310773979,CASP3,4,1,11,250.09090909090912,0.01847816310773979
REAC:R-HSA-140342~Apoptosis induced DNA fragmentation,Apoptosis induced DNA fragmentation,Apoptosis induced DNA fragmentation,REACTOME_PATHWAY,1,25.0,0.01847816310773979,CASP3,4,1,13,211.6153846153846,0.01847816310773979
REAC:R-HSA-111459~Activation of caspases through apoptosome-mediated cleavage,Activation of caspases through apoptosome-mediated cleavage,Activation of caspases through apoptosome-mediated cleavage,REACTOME_PATHWAY,1,25.0,0.01847816310773979,CASP3,4,1,6,458.5,0.01847816310773979
REAC:R-HSA-418889~Caspase activation via Dependence Receptors in the absence of ligand,Caspase activation via Dependence Receptors in the absence of ligand,Caspase activation via Dependence Receptors in the absence of ligand,REACTOME_PATHWAY,1,25.0,0.01847816310773979,CASP3,4,1,10,275.1,0.01847816310773979
REAC:R-HSA-111464~SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes ,SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes ,SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes ,REACTOME_PATHWAY,1,25.0,0.01847816310773979,CASP3,4,1,7,392.99999999999994,0.01847816310773979
REAC:R-HSA-111471~Apoptotic factor-mediated response,Apoptotic factor-mediated response,Apoptotic factor-mediated response,REACTOME_PATHWAY,1,25.0,0.0215875668247466,CASP3,4,1,19,144.78947368421052,0.0215875668247466
REAC:R-HSA-2142845~Hyaluronan metabolism,Hyaluronan metabolism,Hyaluronan metabolism,REACTOME_PATHWAY,1,25.0,0.0215875668247466,HMMR,4,1,17,161.8235294117647,0.0215875668247466
REAC:R-HSA-2028269~Signaling by Hippo,Signaling by Hippo,Signaling by Hippo,REACTOME_PATHWAY,1,25.0,0.0215875668247466,CASP3,4,1,19,144.78947368421052,0.0215875668247466
REAC:R-HSA-5357769~Caspase activation via extrinsic apoptotic signalling pathway,Caspase activation via extrinsic apoptotic signalling pathway,Caspase activation via extrinsic apoptotic signalling pathway,REACTOME_PATHWAY,1,25.0,0.025042464753889673,CASP3,4,1,25,110.04,0.025042464753889673
REAC:R-HSA-449836~Other interleukin signaling,Other interleukin signaling,Other interleukin signaling,REACTOME_PATHWAY,1,25.0,0.025042464753889673,CASP3,4,1,24,114.625,0.025042464753889673
REAC:R-HSA-5620971~Pyroptosis,Pyroptosis,Pyroptosis,REACTOME_PATHWAY,1,25.0,0.02553634749030953,CASP3,4,1,27,101.88888888888889,0.02553634749030953
REAC:R-HSA-111465~Apoptotic cleavage of cellular proteins,Apoptotic cleavage of cellular proteins,Apoptotic cleavage of cellular proteins,REACTOME_PATHWAY,1,25.0,0.03310726252470049,CASP3,4,1,37,74.35135135135135,0.03310726252470049
GO:0016005~phospholipase A2 activator activity,phospholipase A2 activator activity,"""Binds to and increases the activity of the enzyme phospholipase A2."" [GOC:ai]",GOTERM_MF_DIRECT,1,14.285714285714285,0.03560669558453011,CASP3,7,1,2,1446.142857142857,0.03560669558453011
GO:0062078~TSC1-TSC2 complex binding,TSC1-TSC2 complex binding,"""Binding to a TSC1-TSC2 complex."" [PMID:28561066]",GOTERM_MF_DIRECT,1,14.285714285714285,0.03560669558453011,WDR45B,7,1,1,2892.285714285714,0.03560669558453011
REAC:R-HSA-75153~Apoptotic execution phase,Apoptotic execution phase,Apoptotic execution phase,REACTOME_PATHWAY,1,25.0,0.043269897010622047,CASP3,4,1,51,53.94117647058823,0.043269897010622047
REAC:R-HSA-109606~Intrinsic Pathway for Apoptosis,Intrinsic Pathway for Apoptosis,Intrinsic Pathway for Apoptosis,REACTOME_PATHWAY,1,25.0,0.04361565313869376,CASP3,4,1,54,50.94444444444444,0.04361565313869376
REAC:R-HSA-5218859~Regulated Necrosis,Regulated Necrosis,Regulated Necrosis,REACTOME_PATHWAY,1,25.0,0.04469265907209671,CASP3,4,1,58,47.43103448275862,0.04469265907209671
WP:WP3982~miRNA regulation of p53 pathway in prostate cancer,miRNA regulation of p53 pathway in prostate cancer,miRNA regulation of p53 pathway in prostate cancer,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,31,94.10752688172043,0.04498521039602609
WP:WP3995~Prion disease pathway,Prion disease pathway,Prion disease pathway,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,33,88.4040404040404,0.04498521039602609
WP:WP4216~Chromosomal and microsatellite instability in colorectal cancer ,Chromosomal and microsatellite instability in colorectal cancer ,Chromosomal and microsatellite instability in colorectal cancer ,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,73,39.9634703196347,0.04498521039602609
WP:WP4255~Non small cell lung cancer,Non small cell lung cancer,Non small cell lung cancer,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,72,40.51851851851852,0.04498521039602609
WP:WP4288~MTHFR deficiency,MTHFR deficiency,MTHFR deficiency,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,23,126.84057971014492,0.04498521039602609
WP:WP4747~Netrin UNC5B signaling,Netrin UNC5B signaling,Netrin UNC5B signaling,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,52,56.1025641025641,0.04498521039602609
WP:WP4754~IL18 signaling,IL18 signaling,IL18 signaling,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,56,52.09523809523809,0.04498521039602609
WP:WP4838~Regucalcin in proximal tubule epithelial kidney cells,Regucalcin in proximal tubule epithelial kidney cells,Regucalcin in proximal tubule epithelial kidney cells,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,31,94.10752688172043,0.04498521039602609
WP:WP4873~Peroxiredoxin 2 induced ovarian failure,Peroxiredoxin 2 induced ovarian failure,Peroxiredoxin 2 induced ovarian failure,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,8,364.66666666666663,0.04498521039602609
WP:WP3959~DNA IR double strand breaks and cellular response via ATM,DNA IR double strand breaks and cellular response via ATM,DNA IR double strand breaks and cellular response via ATM,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,55,53.04242424242424,0.04498521039602609
WP:WP5055~Burn wound healing,Burn wound healing,Burn wound healing,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,75,38.897777777777776,0.04498521039602609
WP:WP5158~Urotensin II mediated signaling,Urotensin II mediated signaling,Urotensin II mediated signaling,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,69,42.28019323671497,0.04498521039602609
WP:WP5180~DYRK1A involvement regarding cell proliferation in brain development,DYRK1A involvement regarding cell proliferation in brain development,DYRK1A involvement regarding cell proliferation in brain development,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,62,47.053763440860216,0.04498521039602609
WP:WP5182~Pro survival signaling of neuroprotectin D1,Pro survival signaling of neuroprotectin D1,Pro survival signaling of neuroprotectin D1,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,15,194.48888888888888,0.04498521039602609
WP:WP5347~IL26 signaling,IL26 signaling,IL26 signaling,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,46,63.42028985507246,0.04498521039602609
WP:WP5412~8q11 23 RB1CC1 copy number variation,8q11 23 RB1CC1 copy number variation,8q11 23 RB1CC1 copy number variation,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,WDR45B,3,1,16,182.33333333333331,0.04498521039602609
WP:WP4864~Host pathogen interaction of human coronaviruses apoptosis,Host pathogen interaction of human coronaviruses apoptosis,Host pathogen interaction of human coronaviruses apoptosis,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,21,138.9206349206349,0.04498521039602609
WP:WP3941~Oxidative damage response,Oxidative damage response,Oxidative damage response,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,40,72.93333333333332,0.04498521039602609
WP:WP707~DNA damage response,DNA damage response,DNA damage response,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,69,42.28019323671497,0.04498521039602609
WP:WP384~Apoptosis modulation by HSP70,Apoptosis modulation by HSP70,Apoptosis modulation by HSP70,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,19,153.5438596491228,0.04498521039602609
WP:WP3646~Hepatitis C and hepatocellular carcinoma,Hepatitis C and hepatocellular carcinoma,Hepatitis C and hepatocellular carcinoma,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,56,52.09523809523809,0.04498521039602609
WP:WP3286~Copper homeostasis,Copper homeostasis,Copper homeostasis,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,51,57.20261437908496,0.04498521039602609
WP:WP314~Fas ligand pathway and stress induction of heat shock proteins,Fas ligand pathway and stress induction of heat shock proteins,Fas ligand pathway and stress induction of heat shock proteins,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,42,69.46031746031746,0.04498521039602609
WP:WP1530~miRNA regulation of DNA damage response,miRNA regulation of DNA damage response,miRNA regulation of DNA damage response,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,73,39.9634703196347,0.04498521039602609
WP:WP2507~Nanomaterial induced apoptosis,Nanomaterial induced apoptosis,Nanomaterial induced apoptosis,WIKIPATHWAYS,1,33.33333333333333,0.04498521039602609,CASP3,3,1,20,145.86666666666665,0.04498521039602609
