Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0019178~NADP phosphatase activity,NADP phosphatase activity,"""Catalysis of the reaction: H2O + NADP+ = NAD+ + phosphate."" [RHEA:28050]",GOTERM_MF_DIRECT,1,50.0,0.0013829892324392912,NOCT,2,1,1,10123.0,0.0013829892324392912
GO:0102757~NADPH phosphatase activity,NADPH phosphatase activity,"""Catalysis of the reaction: NADPH + H2O = NADH + hydrogenphosphate."" [GOC:pz, RHEA:60664]",GOTERM_MF_DIRECT,1,50.0,0.0013829892324392912,NOCT,2,1,1,10123.0,0.0013829892324392912
"REAC:R-HSA-1368108~BMAL1:CLOCK,NPAS2 activates circadian expression","BMAL1:CLOCK,NPAS2 activates circadian expression","BMAL1:CLOCK,NPAS2 activates circadian expression",REACTOME_PATHWAY,1,100.0,0.003680479825517946,NOCT,1,1,27,407.55555555555554,0.003680479825517946
REAC:R-HSA-9909396~Circadian clock,Circadian clock,Circadian clock,REACTOME_PATHWAY,1,100.0,0.003680479825517946,NOCT,1,1,27,407.55555555555554,0.003680479825517946
GO:0004535~poly(A)-specific ribonuclease activity,poly(A)-specific ribonuclease activity,"""Catalysis of the exonucleolytic cleavage of poly(A) to 5'-AMP."" [EC:3.1.13.4, ISBN:0198547684]",GOTERM_MF_DIRECT,1,50.0,0.011982354424295405,NOCT,2,1,13,778.6923076923076,0.011982354424295405
GO:0000175~3'-5'-RNA exonuclease activity,3'-5'-RNA exonuclease activity,"""Catalysis of the sequential cleavage of mononucleotides from a free 3' terminus of an RNA molecule."" [GOC:mah, ISBN:0198547684]",GOTERM_MF_DIRECT,1,50.0,0.0193422435288233,NOCT,2,1,37,273.5945945945946,0.0193422435288233
GO:0004532~RNA exonuclease activity,RNA exonuclease activity,"""Catalysis of the sequential cleavage of mononucleotides from a free 5' or 3' terminus of an RNA molecule."" [GOC:mah, ISBN:0198547684]",GOTERM_MF_DIRECT,1,50.0,0.0193422435288233,NOCT,2,1,42,241.02380952380955,0.0193422435288233
"GO:0016896~RNA exonuclease activity, producing 5'-phosphomonoesters","RNA exonuclease activity, producing 5'-phosphomonoesters","""Catalysis of the hydrolysis of ester linkages within ribonucleic acids by removing nucleotide residues from the 3' or 5' end to yield 5' phosphomonoesters."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.0193422435288233,NOCT,2,1,40,253.075,0.0193422435288233
GO:0008408~3'-5' exonuclease activity,3'-5' exonuclease activity,"""Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' end."" [GOC:ai]",GOTERM_MF_DIRECT,1,50.0,0.024067808875015473,NOCT,2,1,61,165.95081967213113,0.024067808875015473
GO:0004527~exonuclease activity,exonuclease activity,"""Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' or 5' end."" [GOC:mah, ISBN:0198547684]",GOTERM_MF_DIRECT,1,50.0,0.030016126416623712,NOCT,2,1,87,116.35632183908045,0.030016126416623712
GO:0004540~RNA nuclease activity,RNA nuclease activity,"""Catalysis of the hydrolysis of phosphodiester bonds in chains of RNA."" [GOC:mah, ISBN:0198547684]",GOTERM_MF_DIRECT,1,50.0,0.03982573306644409,NOCT,2,1,130,77.86923076923077,0.03982573306644409
WP:WP3594~Circadian rhythm genes,Circadian rhythm genes,Circadian rhythm genes,WIKIPATHWAYS,1,100.0,0.045703839122486434,NOCT,1,1,200,43.76,0.045703839122486434
