Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
KEGG:04141~Protein processing in endoplasmic reticulum,Protein processing in endoplasmic reticulum,Protein processing in endoplasmic reticulum,KEGG_PATHWAY,2,100.0,0.0009745758260843174,"UBE2G1,SYVN1",2,2,168,50.5,0.0009745758260843174
KEGG:04120~Ubiquitin mediated proteolysis,Ubiquitin mediated proteolysis,Ubiquitin mediated proteolysis,KEGG_PATHWAY,2,100.0,0.0009745758260843174,"UBE2G1,SYVN1",2,2,140,60.60000000000001,0.0009745758260843174
GO:0070936~protein K48-linked ubiquitination,protein K48-linked ubiquitination,"""A protein ubiquitination process in which a polymer of ubiquitin, formed by linkages between lysine residues at position 48 of the ubiquitin monomers, is added to a protein. K48-linked ubiquitination targets the substrate protein for degradation."" [GOC:cvs, PMID:15556404]",GOTERM_BP_DIRECT,2,100.0,0.00250192022039866,"UBE2G1,SYVN1",2,2,99,212.3838383838384,0.00250192022039866
CORUM:156~Retrotranslocation complex,Retrotranslocation complex,Retrotranslocation complex,CORUM_COMPLEX,1,100.0,0.003547147502216408,SYVN1,1,1,3,1127.6666666666667,0.003547147502216408
CORUM:4999~VCP-VIMP-DERL1-DERL2-HRD1-SEL1L complex,VCP-VIMP-DERL1-DERL2-HRD1-SEL1L complex,VCP-VIMP-DERL1-DERL2-HRD1-SEL1L complex,CORUM_COMPLEX,1,100.0,0.003547147502216852,SYVN1,1,1,6,563.8333333333334,0.003547147502216852
CORUM:6859~HRD1 complex,HRD1 complex,HRD1 complex,CORUM_COMPLEX,1,100.0,0.004335402502709733,SYVN1,1,1,11,307.54545454545456,0.004335402502709733
GO:0000839~Hrd1p ubiquitin ligase ERAD-L complex,Hrd1p ubiquitin ligase ERAD-L complex,"""A multiprotein complex that recognizes and ubiquitinates proteins with misfolded luminal domains during ER-associated protein degradation (ERAD). In S. cerevisiae, this complex contains the ubiquitin ligase Hrd1p."" [GOC:elh, PMID:16873065, PMID:16873066]",GOTERM_CC_DIRECT,1,50.0,0.006621220932364688,SYVN1,2,1,2,5537.25,0.006621220932364688
GO:0000836~Hrd1p ubiquitin ligase complex,Hrd1p ubiquitin ligase complex,"""A multiprotein complex that recognizes and ubiquitinates proteins with misfolded luminal and membrane domains during ER-associated protein degradation (ERAD). In S. cerevisiae, this complex contains the ubiquitin ligase Hrd1p. In mammals, this complex contains the ubiquitin ligase HRD1 (Synoviolin) or AMFR (gp78)."" [GOC:bf, GOC:elh, PMID:16619026, PMID:16873066, PMID:21454652]",GOTERM_CC_DIRECT,1,50.0,0.006621220932364688,SYVN1,2,1,4,2768.625,0.006621220932364688
GO:0000835~ER ubiquitin ligase complex,ER ubiquitin ligase complex,"""A ubiquitin ligase complex found in the ER."" [GOC:elh]",GOTERM_CC_DIRECT,1,50.0,0.006621220932364688,SYVN1,2,1,5,2214.9,0.006621220932364688
GO:0036513~Derlin-1 retrotranslocation complex,Derlin-1 retrotranslocation complex,"""A protein complex that functions in the retrotranslocation step of ERAD (ER-associated protein degradation), and includes at its core Derlin-1 oligomers forming a retrotranslocation channel."" [GOC:bf, GOC:PARL, PMID:15215856, PMID:16186510]",GOTERM_CC_DIRECT,1,50.0,0.007150272809193581,SYVN1,2,1,8,1384.3125,0.007150272809193581
GO:0000153~cytoplasmic ubiquitin ligase complex,cytoplasmic ubiquitin ligase complex,"""A ubiquitin ligase complex found in the cytoplasm."" [GOC:mah]",GOTERM_CC_DIRECT,1,50.0,0.007150272809193581,SYVN1,2,1,9,1230.5,0.007150272809193581
GO:0004842~ubiquitin-protein transferase activity,ubiquitin-protein transferase activity,"""Catalysis of the transfer of ubiquitin from one protein to another via the reaction X-Ub + Y = Y-Ub + X, where both X-Ub and Y-Ub are covalent linkages."" [GOC:BioGRID, GOC:jh2, PMID:9635407]",GOTERM_MF_DIRECT,2,100.0,0.00876282562547676,"UBE2G1,SYVN1",2,2,485,41.74432989690722,0.00876282562547676
GO:0016755~aminoacyltransferase activity,aminoacyltransferase activity,"""Catalysis of the transfer of an amino-acyl group from one compound (donor) to another (acceptor)."" [GOC:jl]",GOTERM_MF_DIRECT,2,100.0,0.00876282562547676,"UBE2G1,SYVN1",2,2,533,37.98499061913696,0.00876282562547676
GO:0019787~ubiquitin-like protein transferase activity,ubiquitin-like protein transferase activity,"""Catalysis of the transfer of a ubiquitin-like from one protein to another via the reaction X-ULP + Y = Y-ULP + X, where both X-ULP and Y-ULP are covalent linkages. ULP represents a ubiquitin-like protein."" [GOC:mah, GOC:rn, PMID:10806345, PMID:10884686]",GOTERM_MF_DIRECT,2,100.0,0.00876282562547676,"UBE2G1,SYVN1",2,2,515,39.3126213592233,0.00876282562547676
GO:0000209~protein polyubiquitination,protein polyubiquitination,"""Addition of multiple ubiquitin groups to a protein, forming a ubiquitin chain."" [PMID:26906419]",GOTERM_BP_DIRECT,2,100.0,0.01007266582238422,"UBE2G1,SYVN1",2,2,280,75.09285714285714,0.01007266582238422
WP:WP2371~Parkinson 39 s disease pathway,Parkinson 39 s disease pathway,Parkinson 39 s disease pathway,WIKIPATHWAYS,1,100.0,0.012168647166362012,UBE2G1,1,1,38,230.31578947368422,0.012168647166362012
WP:WP2359~Parkin ubiquitin proteasomal system pathway,Parkin ubiquitin proteasomal system pathway,Parkin ubiquitin proteasomal system pathway,WIKIPATHWAYS,1,100.0,0.012168647166362012,UBE2G1,1,1,71,123.26760563380283,0.012168647166362012
GO:0032446~protein modification by small protein conjugation,protein modification by small protein conjugation,"""A protein modification process in which one or more groups of a small protein, such as ubiquitin or a ubiquitin-like protein, are covalently attached to a target protein."" [GOC:mah]",GOTERM_BP_DIRECT,2,100.0,0.013386676765438994,"UBE2G1,SYVN1",2,2,853,24.649472450175853,0.013386676765438994
GO:0019941~modification-dependent protein catabolic process,modification-dependent protein catabolic process,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent modification of the target protein."" [GOC:go_curators]",GOTERM_BP_DIRECT,2,100.0,0.013386676765438994,"UBE2G1,SYVN1",2,2,638,32.956112852664575,0.013386676765438994
GO:0043632~modification-dependent macromolecule catabolic process,modification-dependent macromolecule catabolic process,"""The chemical reactions and pathways resulting in the breakdown of a macromolecule, initiated by covalent modification of the target molecule."" [GOC:jl]",GOTERM_BP_DIRECT,2,100.0,0.013386676765438994,"UBE2G1,SYVN1",2,2,643,32.69984447900467,0.013386676765438994
