Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
WP:WP2509~Nanoparticle triggered autophagic cell death,Nanoparticle triggered autophagic cell death,Nanoparticle triggered autophagic cell death,WIKIPATHWAYS,1,100.0,0.007883912248628722,SH3GLB1,1,1,23,380.5217391304348,0.007883912248628722
GO:1903778~protein localization to vacuolar membrane,protein localization to vacuolar membrane,"""A process in which a protein is transported to, or maintained in, a location within a vacuolar membrane."" [GO_REF:0000087, GOC:TermGenie, PMID:25378562]",GOTERM_BP_DIRECT,1,50.0,0.012555883192252981,SH3GLB1,2,1,1,10513.0,0.012555883192252981
WP:WP615~Senescence and autophagy in cancer,Senescence and autophagy in cancer,Senescence and autophagy in cancer,WIKIPATHWAYS,1,100.0,0.017995886654478987,SH3GLB1,1,1,105,83.35238095238095,0.017995886654478987
GO:1903527~positive regulation of membrane tubulation,positive regulation of membrane tubulation,"""Any process that activates or increases the frequency, rate or extent of membrane tubulation."" [GO_REF:0000058, GOC:pm, GOC:TermGenie, PMID:18388313]",GOTERM_BP_DIRECT,1,50.0,0.018832929005965227,SH3GLB1,2,1,3,3504.3333333333335,0.018832929005965227
GO:1903525~regulation of membrane tubulation,regulation of membrane tubulation,"""Any process that modulates the frequency, rate or extent of membrane tubulation."" [GO_REF:0000058, GOC:pm, GOC:TermGenie, PMID:18388313]",GOTERM_BP_DIRECT,1,50.0,0.02092448135952063,SH3GLB1,2,1,5,2102.6,0.02092448135952063
GO:0048102~autophagic cell death,autophagic cell death,"""A form of programmed cell death that is accompanied by the formation of autophagosomes. Autophagic cell death is characterized by lack of chromatin condensation and massive vacuolization of the cytoplasm, with little or no uptake by phagocytic cells."" [GOC:autophagy, GOC:mah, GOC:mtg_apoptosis, PMID:18846107, PMID:23347517]",GOTERM_BP_DIRECT,1,50.0,0.028245362488193648,SH3GLB1,2,1,9,1168.111111111111,0.028245362488193648
GO:2000786~positive regulation of autophagosome assembly,positive regulation of autophagosome assembly,"""Any process that activates or increases the frequency, rate or extent of autophagic vacuole assembly."" [GOC:autophagy, GOC:BHF]",GOTERM_BP_DIRECT,1,50.0,0.035857742582160554,SH3GLB1,2,1,20,525.65,0.035857742582160554
GO:1903729~regulation of plasma membrane organization,regulation of plasma membrane organization,"""Any process that modulates the frequency, rate or extent of plasma membrane organization."" [GO_REF:0000058, GOC:TermGenie, PMID:24514900]",GOTERM_BP_DIRECT,1,50.0,0.035857742582160554,SH3GLB1,2,1,16,657.0625,0.035857742582160554
GO:0097320~plasma membrane tubulation,plasma membrane tubulation,"""A membrane tubulation process occurring in a plasma membrane."" [GOC:BHF, GOC:pr, PMID:15252009, PMID:20730103]",GOTERM_BP_DIRECT,1,50.0,0.035857742582160554,SH3GLB1,2,1,19,553.3157894736842,0.035857742582160554
GO:2000785~regulation of autophagosome assembly,regulation of autophagosome assembly,"""Any process that modulates the frequency, rate or extent of autophagosome assembly."" [GOC:autophagy, GOC:BHF]",GOTERM_BP_DIRECT,1,50.0,0.038408498939029145,SH3GLB1,2,1,49,214.55102040816325,0.038408498939029145
