Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
CORUM:7420~TP53-TSPY1-USP7 complex,TP53-TSPY1-USP7 complex,TP53-TSPY1-USP7 complex,CORUM_COMPLEX,1,50.0,0.002364065780601591,TP53,2,1,3,563.8333333333334,0.002364065780601591
CORUM:577~FHL2-p53-HIPK2 complex,FHL2-p53-HIPK2 complex,FHL2-p53-HIPK2 complex,CORUM_COMPLEX,1,50.0,0.002364065780601591,TP53,2,1,3,563.8333333333334,0.002364065780601591
CORUM:2670~Er-alpha-p53-hdm2 complex,Er-alpha-p53-hdm2 complex,Er-alpha-p53-hdm2 complex,CORUM_COMPLEX,1,50.0,0.002364065780601591,TP53,2,1,3,563.8333333333334,0.002364065780601591
"CORUM:2678~FOXO3-TP53 complex, oxidative stress stimulated","FOXO3-TP53 complex, oxidative stress stimulated","FOXO3-TP53 complex, oxidative stress stimulated",CORUM_COMPLEX,1,50.0,0.002364065780601591,TP53,2,1,2,845.7499999999999,0.002364065780601591
CORUM:2679~p53-SP1 complex,p53-SP1 complex,p53-SP1 complex,CORUM_COMPLEX,1,50.0,0.002364065780601591,TP53,2,1,2,845.7499999999999,0.002364065780601591
CORUM:2681~p53 homotetramer complex,p53 homotetramer complex,p53 homotetramer complex,CORUM_COMPLEX,1,50.0,0.002364065780601591,TP53,2,1,1,1691.4999999999998,0.002364065780601591
CORUM:2821~hSIR2-p53 complex,hSIR2-p53 complex,hSIR2-p53 complex,CORUM_COMPLEX,1,50.0,0.002364065780601591,TP53,2,1,2,845.7499999999999,0.002364065780601591
CORUM:98~p300-MDM2-p53 protein complex,p300-MDM2-p53 protein complex,p300-MDM2-p53 protein complex,CORUM_COMPLEX,1,50.0,0.002364065780601591,TP53,2,1,3,563.8333333333334,0.002364065780601591
CORUM:2844~Axin-p53-HIPK2 complex,Axin-p53-HIPK2 complex,Axin-p53-HIPK2 complex,CORUM_COMPLEX,1,50.0,0.002364065780601591,TP53,2,1,3,563.8333333333334,0.002364065780601591
CORUM:3172~NUMB-TP53-MDM2 complex,NUMB-TP53-MDM2 complex,NUMB-TP53-MDM2 complex,CORUM_COMPLEX,1,50.0,0.002364065780601591,TP53,2,1,3,563.8333333333334,0.002364065780601591
CORUM:5288~P53-BARD1-KU70 complex,P53-BARD1-KU70 complex,P53-BARD1-KU70 complex,CORUM_COMPLEX,1,50.0,0.002364065780601591,TP53,2,1,2,845.7499999999999,0.002364065780601591
CORUM:5331~YY1-MDM2-p53 complex,YY1-MDM2-p53 complex,YY1-MDM2-p53 complex,CORUM_COMPLEX,1,50.0,0.002364065780601591,TP53,2,1,2,845.7499999999999,0.002364065780601591
