Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
CORUM:1543~PPP2CA-PPP2R1A complex,PPP2CA-PPP2R1A complex,PPP2CA-PPP2R1A complex,CORUM_COMPLEX,1,50.0,0.0025610712623183904,PPP2CA,2,1,1,1691.4999999999998,0.0025610712623183904
CORUM:1544~PPP2CA-PPP2R1A-PPP2R3A complex,PPP2CA-PPP2R1A-PPP2R3A complex,PPP2CA-PPP2R1A-PPP2R3A complex,CORUM_COMPLEX,1,50.0,0.0025610712623183904,PPP2CA,2,1,2,845.7499999999999,0.0025610712623183904
CORUM:5876~PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex,PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex,PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex,CORUM_COMPLEX,1,50.0,0.0025610712623183904,PPP2CA,2,1,3,563.8333333333334,0.0025610712623183904
CORUM:6111~protein phosphatase 2A C-subunit-synapsin complex,protein phosphatase 2A C-subunit-synapsin complex,protein phosphatase 2A C-subunit-synapsin complex,CORUM_COMPLEX,1,50.0,0.0025610712623183904,PPP2CA,2,1,2,845.7499999999999,0.0025610712623183904
CORUM:6159~LPP-PPP2CA-PPP2R3A complex,LPP-PPP2CA-PPP2R3A complex,LPP-PPP2CA-PPP2R3A complex,CORUM_COMPLEX,1,50.0,0.0025610712623183904,PPP2CA,2,1,2,845.7499999999999,0.0025610712623183904
CORUM:6182~PP2A A/C-striatin complex,PP2A A/C-striatin complex,PP2A A/C-striatin complex,CORUM_COMPLEX,1,50.0,0.0025610712623183904,PPP2CA,2,1,2,845.7499999999999,0.0025610712623183904
CORUM:6183~PP2A A/C-SG2NA complex,PP2A A/C-SG2NA complex,PP2A A/C-SG2NA complex,CORUM_COMPLEX,1,50.0,0.0025610712623183904,PPP2CA,2,1,2,845.7499999999999,0.0025610712623183904
CORUM:7005~PP2A-NR3A complex,PP2A-NR3A complex,PP2A-NR3A complex,CORUM_COMPLEX,1,50.0,0.0025610712623183904,PPP2CA,2,1,3,563.8333333333334,0.0025610712623183904
CORUM:7251~IGBP1-MID1-PPP2CA complex,IGBP1-MID1-PPP2CA complex,IGBP1-MID1-PPP2CA complex,CORUM_COMPLEX,1,50.0,0.0025610712623183904,PPP2CA,2,1,3,563.8333333333334,0.0025610712623183904
CORUM:1154~DSS1 complex,DSS1 complex,DSS1 complex,CORUM_COMPLEX,1,50.0,0.008311172401705064,INTS5,2,1,12,140.95833333333334,0.008311172401705064
