Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0047105~4-trimethylammoniobutyraldehyde dehydrogenase activity,4-trimethylammoniobutyraldehyde dehydrogenase activity,"""Catalysis of the reaction: NAD+ + 4-trimethylammoniobutanal = NADH + 4-trimethylammoniobutanoate."" [EC:1.2.1.47, MetaCyc:1.2.1.47-RXN]",GOTERM_MF_DIRECT,1,50.0,0.0028976201595013094,ALDH9A1,2,1,1,10123.0,0.0028976201595013094
GO:0019145~aminobutyraldehyde dehydrogenase (NAD+) activity,aminobutyraldehyde dehydrogenase (NAD+) activity,"""Catalysis of the reaction: 4-aminobutanal + NAD+ + H2O = 4-aminobutanoate + NADH + 2 H+."" [EC:1.2.1.19]",GOTERM_MF_DIRECT,1,50.0,0.0028976201595013094,ALDH9A1,2,1,2,5061.5,0.0028976201595013094
GO:0018467~formaldehyde dehydrogenase (NAD+) activity,formaldehyde dehydrogenase (NAD+) activity,"""Catalysis of the reaction: formaldehyde + H2O + NAD+ = formate + 2 H+ + NADH."" [RHEA:16425]",GOTERM_MF_DIRECT,1,50.0,0.0028976201595013094,ALDH9A1,2,1,2,5061.5,0.0028976201595013094
GO:0043878~glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity,"""Catalysis of the reaction: D-glyceraldehyde 3-phosphate + NAD+ + H2O = 3-phospho-D-glycerate + NADH + H+."" [PMID:9497334]",GOTERM_MF_DIRECT,1,50.0,0.006084250895999332,ALDH9A1,2,1,7,1446.142857142857,0.006084250895999332
GO:0120533~glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] (non-phosphorylating) activity,glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] (non-phosphorylating) activity,"""Catalysis of the reaction: D-glyceraldehyde 3-phosphate + NAD(P)+ + H2O = (2R)-3-phosphoglycerate + NAD(P)H + 2 H+."" [EC:1.2.1.90]",GOTERM_MF_DIRECT,1,50.0,0.006084250895999332,ALDH9A1,2,1,7,1446.142857142857,0.006084250895999332
GO:0004030~aldehyde dehydrogenase [NAD(P)+] activity,aldehyde dehydrogenase [NAD(P)+] activity,"""Catalysis of the reaction: an aldehyde + NAD(P)+ + H2O = an acid + NAD(P)H + H+."" [EC:1.2.1.5]",GOTERM_MF_DIRECT,1,50.0,0.009232742527470028,ALDH9A1,2,1,17,595.4705882352941,0.009232742527470028
GO:0004029~aldehyde dehydrogenase (NAD+) activity,aldehyde dehydrogenase (NAD+) activity,"""Catalysis of the reaction: an aldehyde + H2O + NAD+ = a carboxylate + 2 H+ + NADH."" [RHEA:16185]",GOTERM_MF_DIRECT,1,50.0,0.009232742527470028,ALDH9A1,2,1,16,632.6875,0.009232742527470028
GO:0061578~K63-linked deubiquitinase activity,K63-linked deubiquitinase activity,"""Hydrolysis of a ubiquitin unit from a ubiquitinated protein linked via the Lys63 residue of ubiquitin."" [GOC:dph, GOC:pg, PMID:18313383]",GOTERM_MF_DIRECT,1,50.0,0.009232742527470028,TNFAIP3,2,1,15,674.8666666666667,0.009232742527470028
GO:0045329~carnitine biosynthetic process,carnitine biosynthetic process,"""The chemical reactions and pathways resulting in the formation of carnitine (hydroxy-trimethyl aminobutyric acid), a compound that participates in the transfer of acyl groups across the inner mitochondrial membrane."" [GOC:jl, ISBN:0198506732]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,ALDH9A1,2,1,5,2102.6,0.011770020764730353
GO:0070433~negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway,negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of the nucleotide-binding oligomerization domain containing 2 (NOD2) pathway."" [GOC:add]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,TNFAIP3,2,1,4,2628.25,0.011770020764730353
GO:0034140~negative regulation of toll-like receptor 3 signaling pathway,negative regulation of toll-like receptor 3 signaling pathway,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of toll-like receptor 3 signaling pathway."" [GOC:add, PMID:16551253, PMID:17328678]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,TNFAIP3,2,1,3,3504.3333333333335,0.011770020764730353
GO:0072573~tolerance induction to lipopolysaccharide,tolerance induction to lipopolysaccharide,"""Tolerance induction directed at lipopolysaccharide antigens."" [GOC:BHF, GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,TNFAIP3,2,1,2,5256.5,0.011770020764730353
GO:0002677~negative regulation of chronic inflammatory response,negative regulation of chronic inflammatory response,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of a chronic inflammatory response."" [GOC:add]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,TNFAIP3,2,1,5,2102.6,0.011770020764730353
GO:0034146~toll-like receptor 5 signaling pathway,toll-like receptor 5 signaling pathway,"""The series of molecular signals initiated by a ligand binding to toll-like receptor 5."" [GOC:add, PMID:16551253, PMID:17328678]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,TNFAIP3,2,1,3,3504.3333333333335,0.011770020764730353
GO:0034147~regulation of toll-like receptor 5 signaling pathway,regulation of toll-like receptor 5 signaling pathway,"""Any process that modulates the frequency, rate, or extent of toll-like receptor 5 signaling pathway."" [GOC:add, PMID:16551253, PMID:17328678]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,TNFAIP3,2,1,1,10513.0,0.011770020764730353
GO:0034148~negative regulation of toll-like receptor 5 signaling pathway,negative regulation of toll-like receptor 5 signaling pathway,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of toll-like receptor 5 signaling pathway."" [GOC:add, PMID:16551253, PMID:17328678]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,TNFAIP3,2,1,1,10513.0,0.011770020764730353
GO:2000349~negative regulation of CD40 signaling pathway,negative regulation of CD40 signaling pathway,"""Any process that stops, prevents or reduces the frequency, rate or extent of signaling via the CD40 signaling pathway."" [GOC:BHF, GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,TNFAIP3,2,1,2,5256.5,0.011770020764730353
"GO:0070425~negative regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","negative regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","""Any process that stops, prevents, or reduces the frequency, rate, or extent of a nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (NLR) pathway."" [GOC:add]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,TNFAIP3,2,1,4,2628.25,0.011770020764730353
GO:0001922~B-1 B cell homeostasis,B-1 B cell homeostasis,"""The process of regulating the proliferation and elimination of B cells of the B-1 subset such that the total number of B-1 B cells within a whole or part of an organism is stable over time in the absence of an outside stimulus. B-1 B cells are a distinct subset of B cells characterized as being CD5 positive, found predominantly in the peritoneum, pleural cavities, and spleen, and enriched for self-reactivity."" [GOC:add, ISBN:0781735149]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,TNFAIP3,2,1,4,2628.25,0.011770020764730353
GO:0035523~protein K29-linked deubiquitination,protein K29-linked deubiquitination,"""A protein deubiquitination process in which a K29-linked ubiquitin chain, i.e. a polymer of ubiquitin formed by linkages between lysine residues at position 29 of the ubiquitin monomers, is removed from a protein."" [GOC:bf]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,TNFAIP3,2,1,5,2102.6,0.011770020764730353
GO:0070429~negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway,negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of the nucleotide-binding oligomerization domain containing 1 (NOD1) pathway."" [GOC:add]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,TNFAIP3,2,1,1,10513.0,0.011770020764730353
GO:0070428~regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway,regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway,"""Any process that modulates the frequency, rate, or extent of the nucleotide-binding oligomerization domain containing 1 (NOD1) pathway."" [GOC:add]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,TNFAIP3,2,1,4,2628.25,0.011770020764730353
GO:1990168~protein K33-linked deubiquitination,protein K33-linked deubiquitination,"""A protein deubiquitination process in which a K33-linked ubiquitin chain, i.e. a polymer of ubiquitin formed by linkages between lysine residues at position 33 of the ubiquitin monomers, is removed from a protein."" [PMID:23827681]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,TNFAIP3,2,1,5,2102.6,0.011770020764730353
GO:0090291~negative regulation of osteoclast proliferation,negative regulation of osteoclast proliferation,"""Any process that decreases the rate, frequency, or extent of the multiplication or reproduction of osteoclasts, resulting in the expansion of an osteoclast cell population."" [GOC:tb]",GOTERM_BP_DIRECT,1,50.0,0.011770020764730353,TNFAIP3,2,1,2,5256.5,0.011770020764730353
GO:0070530~K63-linked polyubiquitin modification-dependent protein binding,K63-linked polyubiquitin modification-dependent protein binding,"""Binding to a protein upon poly-ubiquitination formed by linkages between lysine residues at position 63 in the target protein."" [GOC:mah, PMID:15556404, PMID:17525341]",GOTERM_MF_DIRECT,1,50.0,0.012066558959874296,TNFAIP3,2,1,25,404.92,0.012066558959874296
GO:2000348~regulation of CD40 signaling pathway,regulation of CD40 signaling pathway,"""Any process that modulates the frequency, rate or extent of signaling via the CD40 signaling pathway."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.012554390221584555,TNFAIP3,2,1,6,1752.1666666666667,0.012554390221584555
GO:0090289~regulation of osteoclast proliferation,regulation of osteoclast proliferation,"""Any process that modulates the rate, frequency, or extent of the multiplication or reproduction of osteoclasts, resulting in the expansion of an osteoclast cell population."" [GOC:tb]",GOTERM_BP_DIRECT,1,50.0,0.012554390221584555,TNFAIP3,2,1,6,1752.1666666666667,0.012554390221584555
GO:0034136~negative regulation of toll-like receptor 2 signaling pathway,negative regulation of toll-like receptor 2 signaling pathway,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of toll-like receptor 2 signaling pathway."" [GOC:add, PMID:16551253, PMID:17328678]",GOTERM_BP_DIRECT,1,50.0,0.01318179620882869,TNFAIP3,2,1,7,1501.857142857143,0.01318179620882869
GO:0006578~amino-acid betaine biosynthetic process,amino-acid betaine biosynthetic process,"""The chemical reactions and pathways resulting in the formation of any betaine, the N-trimethyl derivative of an amino acid."" [GOC:mah, ISBN:0198506732]",GOTERM_BP_DIRECT,1,50.0,0.01318179620882869,ALDH9A1,2,1,7,1501.857142857143,0.01318179620882869
