Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:0004362~glutathione-disulfide reductase (NADPH) activity,glutathione-disulfide reductase (NADPH) activity,"""Catalysis of the reaction: 2 glutathione + NADP+ = glutathione disulfide + NADPH + H+."" [PMID:36771108, RHEA:11740]",GOTERM_MF_DIRECT,1,50.0,0.0015805591227877613,GSR,2,1,1,10123.0,0.0015805591227877613
GO:0030429~kynureninase activity,kynureninase activity,"""Catalysis of the reaction: L-kynurenine + H2O = anthranilate + L-alanine + H+. Also acts on 3'-hydroxykynurenine and some other (3-arylcarbonyl)- alanines."" [EC:3.7.1.3, PMID:17300176]",GOTERM_MF_DIRECT,1,50.0,0.0015805591227877613,KYNU,2,1,1,10123.0,0.0015805591227877613
WP:WP15~Selenium micronutrient network,Selenium micronutrient network,Selenium micronutrient network,WIKIPATHWAYS,2,100.0,0.0016225620179840504,"GSR,KYNU",2,2,86,101.76744186046511,0.0016225620179840504
"GO:0016822~hydrolase activity, acting on acid carbon-carbon bonds","hydrolase activity, acting on acid carbon-carbon bonds","""Catalysis of the hydrolysis of any acid carbon-carbon bond."" [GOC:jl]",GOTERM_MF_DIRECT,1,50.0,0.002370721576814283,KYNU,2,1,3,3374.3333333333335,0.002370721576814283
"GO:0016823~hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances","hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances","""Catalysis of the hydrolysis of any acid carbon-carbon bond in a ketonic substance, a substance containing a keto (C=O) group."" [EC:3.7.1.-]",GOTERM_MF_DIRECT,1,50.0,0.002370721576814283,KYNU,2,1,3,3374.3333333333335,0.002370721576814283
GO:0015038~glutathione disulfide oxidoreductase activity,glutathione disulfide oxidoreductase activity,"""Catalysis of the reaction: 2 glutathione + electron acceptor = glutathione disulfide + electron donor."" [GOC:mah]",GOTERM_MF_DIRECT,1,50.0,0.0031608059592620917,GSR,2,1,5,2024.6,0.0031608059592620917
REAC:R-HSA-71240~Tryptophan catabolism,Tryptophan catabolism,Tryptophan catabolism,REACTOME_PATHWAY,1,100.0,0.0050890585241734065,KYNU,1,1,14,785.9999999999999,0.0050890585241734065
"GO:0016668~oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor","oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor","""Catalysis of an oxidation-reduction (redox) reaction in which a sulfur-containing group acts as a hydrogen or electron donor and reduces NAD or NADP."" [GOC:jl]",GOTERM_MF_DIRECT,1,50.0,0.006320518916413794,GSR,2,1,12,843.5833333333334,0.006320518916413794
GO:0097053~L-kynurenine catabolic process,L-kynurenine catabolic process,"""The chemical reactions and pathways resulting in the breakdown of L-kynurenine, the L-enantiomer of the amino acid kynurenine (3-(2-aminobenzoyl)-alanine)."" [GOC:yaf]",GOTERM_BP_DIRECT,1,50.0,0.009570117197066283,KYNU,2,1,4,2628.25,0.009570117197066283
GO:0097052~L-kynurenine metabolic process,L-kynurenine metabolic process,"""The chemical reactions and pathways involving L-kynurenine, the L-enantiomer of the amino acid kynurenine (3-(2-aminobenzoyl)-alanine)."" [GOC:yaf]",GOTERM_BP_DIRECT,1,50.0,0.009570117197066283,KYNU,2,1,7,1501.857142857143,0.009570117197066283
GO:0046874~quinolinate metabolic process,quinolinate metabolic process,"""The chemical reactions and pathways involving quinolinate, the anion of quinolinic acid, also known as 2,3-pyridinedicarboxylic acid."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.009570117197066283,KYNU,2,1,6,1752.1666666666667,0.009570117197066283
