Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
"CORUM:7523~Ubiquitin E3 ligase (CUL3, KLHL9, KLHL13, RBX1)","Ubiquitin E3 ligase (CUL3, KLHL9, KLHL13, RBX1)","Ubiquitin E3 ligase (CUL3, KLHL9, KLHL13, RBX1)",CORUM_COMPLEX,1,100.0,0.0023647650014781973,KLHL13,1,1,4,845.7499999999999,0.0023647650014781973
REAC:R-HSA-140180~COX reactions,COX reactions,COX reactions,REACTOME_PATHWAY,1,25.0,0.006145735810755233,PTGS1,4,1,1,2751.0,0.006145735810755233
REAC:R-HSA-2672351~Stimuli-sensing channels,Stimuli-sensing channels,Stimuli-sensing channels,REACTOME_PATHWAY,2,50.0,0.006145735810755233,"CLCA2,CLCN6",4,2,105,52.4,0.006145735810755233
REAC:R-HSA-983712~Ion channel transport,Ion channel transport,Ion channel transport,REACTOME_PATHWAY,2,50.0,0.01224409071222359,"CLCA2,CLCN6",4,2,182,30.230769230769234,0.01224409071222359
WP:WP4707~Aspirin and miRNAs,Aspirin and miRNAs,Aspirin and miRNAs,WIKIPATHWAYS,1,33.33333333333333,0.014553120668610947,PTGS1,3,1,10,291.7333333333333,0.014553120668610947
WP:WP5444~Acetaminophen in analgesia and antipyresis,Acetaminophen in analgesia and antipyresis,Acetaminophen in analgesia and antipyresis,WIKIPATHWAYS,1,33.33333333333333,0.014553120668610947,PTGS1,3,1,9,324.14814814814815,0.014553120668610947
WP:WP5518~Aspirin prevention of cancer metastasis,Aspirin prevention of cancer metastasis,Aspirin prevention of cancer metastasis,WIKIPATHWAYS,1,33.33333333333333,0.014553120668610947,PTGS1,3,1,7,416.7619047619047,0.014553120668610947
WP:WP5155~Arachidonic acid AA ARA oxylipin metabolism,Arachidonic acid AA ARA oxylipin metabolism,Arachidonic acid AA ARA oxylipin metabolism,WIKIPATHWAYS,1,33.33333333333333,0.014553120668610947,PTGS1,3,1,4,729.3333333333333,0.014553120668610947
WP:WP5324~Octadecanoid formation from linoleic acid,Octadecanoid formation from linoleic acid,Octadecanoid formation from linoleic acid,WIKIPATHWAYS,1,33.33333333333333,0.015130055478492799,PTGS1,3,1,13,224.4102564102564,0.015130055478492799
WP:WP5321~Prostaglandin and leukotriene metabolism in senescence ,Prostaglandin and leukotriene metabolism in senescence ,Prostaglandin and leukotriene metabolism in senescence ,WIKIPATHWAYS,1,33.33333333333333,0.017943629107150215,PTGS1,3,1,34,85.80392156862744,0.017943629107150215
WP:WP3287~Overview of nanoparticle effects,Overview of nanoparticle effects,Overview of nanoparticle effects,WIKIPATHWAYS,1,33.33333333333333,0.017943629107150215,PTGS1,3,1,19,153.5438596491228,0.017943629107150215
WP:WP4719~Eicosanoid metabolism via cyclooxygenases COX ,Eicosanoid metabolism via cyclooxygenases COX ,Eicosanoid metabolism via cyclooxygenases COX ,WIKIPATHWAYS,1,33.33333333333333,0.017943629107150215,PTGS1,3,1,31,94.10752688172043,0.017943629107150215
WP:WP167~Eicosanoid synthesis,Eicosanoid synthesis,Eicosanoid synthesis,WIKIPATHWAYS,1,33.33333333333333,0.017943629107150215,PTGS1,3,1,23,126.84057971014492,0.017943629107150215
