Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
REAC:R-HSA-1428517~Aerobic respiration and respiratory electron transport,Aerobic respiration and respiratory electron transport,Aerobic respiration and respiratory electron transport,REACTOME_PATHWAY,2,100.0,0.004667574716825683,"PDK1,NDUFAF5",2,2,209,52.65071770334928,0.004667574716825683
WP:WP4871~Kisspeptin kisspeptin receptor system in the ovary,Kisspeptin kisspeptin receptor system in the ovary,Kisspeptin kisspeptin receptor system in the ovary,WIKIPATHWAYS,1,100.0,0.006721152812130488,PDK1,1,1,39,224.41025641025644,0.006721152812130488
WP:WP3844~PI3K AKT mTOR signaling and therapeutic opportunities in prostate cancer,PI3K AKT mTOR signaling and therapeutic opportunities in prostate cancer,PI3K AKT mTOR signaling and therapeutic opportunities in prostate cancer,WIKIPATHWAYS,1,100.0,0.006721152812130488,PDK1,1,1,32,273.5,0.006721152812130488
WP:WP3850~Factors and pathways affecting insulin like growth factor IGF1 Akt signaling,Factors and pathways affecting insulin like growth factor IGF1 Akt signaling,Factors and pathways affecting insulin like growth factor IGF1 Akt signaling,WIKIPATHWAYS,1,100.0,0.006721152812130488,PDK1,1,1,36,243.11111111111111,0.006721152812130488
WP:WP4206~Hereditary leiomyomatosis and renal cell carcinoma pathway,Hereditary leiomyomatosis and renal cell carcinoma pathway,Hereditary leiomyomatosis and renal cell carcinoma pathway,WIKIPATHWAYS,1,100.0,0.006721152812130488,PDK1,1,1,20,437.59999999999997,0.006721152812130488
WP:WP4707~Aspirin and miRNAs,Aspirin and miRNAs,Aspirin and miRNAs,WIKIPATHWAYS,1,100.0,0.006721152812130488,PDK1,1,1,10,875.1999999999999,0.006721152812130488
WP:WP4760~PKC gamma calcium signaling in ataxia,PKC gamma calcium signaling in ataxia,PKC gamma calcium signaling in ataxia,WIKIPATHWAYS,1,100.0,0.006721152812130488,PDK1,1,1,22,397.8181818181818,0.006721152812130488
WP:WP581~EPO receptor signaling,EPO receptor signaling,EPO receptor signaling,WIKIPATHWAYS,1,100.0,0.006721152812130488,PDK1,1,1,26,336.61538461538464,0.006721152812130488
WP:WP5050~TCA cycle in senescence,TCA cycle in senescence,TCA cycle in senescence,WIKIPATHWAYS,1,100.0,0.006721152812130488,PDK1,1,1,10,875.1999999999999,0.006721152812130488
WP:WP5191~Resolvin E1 and resolvin D1 signaling decrease inflammation,Resolvin E1 and resolvin D1 signaling decrease inflammation,Resolvin E1 and resolvin D1 signaling decrease inflammation,WIKIPATHWAYS,1,100.0,0.006721152812130488,PDK1,1,1,12,729.3333333333334,0.006721152812130488
WP:WP2583~T cell receptor and co stimulatory signaling,T cell receptor and co stimulatory signaling,T cell receptor and co stimulatory signaling,WIKIPATHWAYS,1,100.0,0.006721152812130488,PDK1,1,1,28,312.57142857142856,0.006721152812130488
WP:WP5531~AKT signaling and ARTD family members,AKT signaling and ARTD family members,AKT signaling and ARTD family members,WIKIPATHWAYS,1,100.0,0.006721152812130488,PDK1,1,1,34,257.4117647058823,0.006721152812130488
WP:WP5215~Targeted agents in triple negative breast cancer,Targeted agents in triple negative breast cancer,Targeted agents in triple negative breast cancer,WIKIPATHWAYS,1,100.0,0.006721152812130488,PDK1,1,1,38,230.31578947368422,0.006721152812130488
WP:WP5433~PGK1 PKM2 KHKC KHKA acting as protein kinases,PGK1 PKM2 KHKC KHKA acting as protein kinases,PGK1 PKM2 KHKC KHKA acting as protein kinases,WIKIPATHWAYS,1,100.0,0.006721152812130488,PDK1,1,1,15,583.4666666666667,0.006721152812130488
WP:WP5437~GNAQ pathways in port wine stain,GNAQ pathways in port wine stain,GNAQ pathways in port wine stain,WIKIPATHWAYS,1,100.0,0.006721152812130488,PDK1,1,1,21,416.76190476190476,0.006721152812130488
WP:WP5211~Glucose metabolism in triple negative breast cancer cells,Glucose metabolism in triple negative breast cancer cells,Glucose metabolism in triple negative breast cancer cells,WIKIPATHWAYS,1,100.0,0.006721152812130488,PDK1,1,1,8,1094.0,0.006721152812130488
