Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
CORUM:7483~ARF1-ARL1-PKD2-ARFIP2 complex,ARF1-ARL1-PKD2-ARFIP2 complex,ARF1-ARL1-PKD2-ARFIP2 complex,CORUM_COMPLEX,1,100.0,0.0023647650014781973,ARF1,1,1,4,845.7499999999999,0.0023647650014781973
GO:1990386~mitotic cleavage furrow ingression,mitotic cleavage furrow ingression,"""Advancement of the mitotic cleavage furrow from the outside of the cell inward towards the center of the cell. The cleavage furrow acts as a 'purse string' which draws tight to separate daughter cells during mitotic cytokinesis and partition the cytoplasm between the two daughter cells. The furrow ingresses until a cytoplasmic bridge is formed."" [GOC:kmv, PMID:12707312]",GOTERM_BP_DIRECT,1,50.0,0.013506765249479358,ARF1,2,1,1,10513.0,0.013506765249479358
GO:0036090~cleavage furrow ingression,cleavage furrow ingression,"""Advancement of the cleavage furrow from the outside of the cell inward towards the center of the cell. The cleavage furrow acts as a 'purse string' which draws tight to separate daughter cells during cytokinesis and partition the cytoplasm between the two daughter cells. The furrow ingresses until a cytoplasmic bridge is formed."" [PMID:15811947, PMID:20687468]",GOTERM_BP_DIRECT,1,50.0,0.013506765249479358,ARF1,2,1,2,5256.5,0.013506765249479358
REAC:R-HSA-1660514~Synthesis of PIPs at the Golgi membrane,Synthesis of PIPs at the Golgi membrane,Synthesis of PIPs at the Golgi membrane,REACTOME_PATHWAY,1,50.0,0.025649900687451172,ARF1,2,1,18,305.6666666666667,0.025649900687451172
REAC:R-HSA-167590~Nef Mediated CD4 Down-regulation,Nef Mediated CD4 Down-regulation,Nef Mediated CD4 Down-regulation,REACTOME_PATHWAY,1,50.0,0.025649900687451172,ARF1,2,1,9,611.3333333333334,0.025649900687451172
REAC:R-HSA-164938~Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,REACTOME_PATHWAY,1,50.0,0.025649900687451172,ARF1,2,1,21,262.0,0.025649900687451172
REAC:R-HSA-449147~Signaling by Interleukins,Signaling by Interleukins,Signaling by Interleukins,REACTOME_PATHWAY,2,100.0,0.025649900687451172,"PTPN18,ARF1",2,2,476,23.11764705882353,0.025649900687451172
REAC:R-HSA-9845576~Glycosphingolipid transport,Glycosphingolipid transport,Glycosphingolipid transport,REACTOME_PATHWAY,1,50.0,0.025649900687451172,ARF1,2,1,8,687.75,0.025649900687451172
REAC:R-HSA-9008059~Interleukin-37 signaling,Interleukin-37 signaling,Interleukin-37 signaling,REACTOME_PATHWAY,1,50.0,0.025649900687451172,PTPN18,2,1,21,262.0,0.025649900687451172
REAC:R-HSA-164952~The role of Nef in HIV-1 replication and disease pathogenesis,The role of Nef in HIV-1 replication and disease pathogenesis,The role of Nef in HIV-1 replication and disease pathogenesis,REACTOME_PATHWAY,1,50.0,0.025649900687451172,ARF1,2,1,27,203.77777777777777,0.025649900687451172
REAC:R-HSA-1280215~Cytokine Signaling in Immune system,Cytokine Signaling in Immune system,Cytokine Signaling in Immune system,REACTOME_PATHWAY,2,100.0,0.025649900687451172,"PTPN18,ARF1",2,2,780,14.107692307692307,0.025649900687451172
REAC:R-HSA-8863795~Downregulation of ERBB2 signaling,Downregulation of ERBB2 signaling,Downregulation of ERBB2 signaling,REACTOME_PATHWAY,1,50.0,0.025649900687451172,PTPN18,2,1,27,203.77777777777777,0.025649900687451172
KEGG:05134~Legionellosis,Legionellosis,Legionellosis,KEGG_PATHWAY,1,100.0,0.026402640264026278,ARF1,1,1,56,151.5,0.026402640264026278
KEGG:05110~Vibrio cholerae infection,Vibrio cholerae infection,Vibrio cholerae infection,KEGG_PATHWAY,1,100.0,0.026402640264026278,ARF1,1,1,50,169.68,0.026402640264026278
REAC:R-HSA-432722~Golgi Associated Vesicle Biogenesis,Golgi Associated Vesicle Biogenesis,Golgi Associated Vesicle Biogenesis,REACTOME_PATHWAY,1,50.0,0.028450502910932426,ARF1,2,1,55,100.03636363636365,0.028450502910932426
REAC:R-HSA-447115~Interleukin-12 family signaling,Interleukin-12 family signaling,Interleukin-12 family signaling,REACTOME_PATHWAY,1,50.0,0.028450502910932426,ARF1,2,1,58,94.86206896551724,0.028450502910932426
REAC:R-HSA-9020591~Interleukin-12 signaling,Interleukin-12 signaling,Interleukin-12 signaling,REACTOME_PATHWAY,1,50.0,0.028450502910932426,ARF1,2,1,48,114.625,0.028450502910932426
REAC:R-HSA-6811438~Intra-Golgi traffic,Intra-Golgi traffic,Intra-Golgi traffic,REACTOME_PATHWAY,1,50.0,0.028450502910932426,ARF1,2,1,44,125.04545454545456,0.028450502910932426
REAC:R-HSA-8950505~Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,REACTOME_PATHWAY,1,50.0,0.028450502910932426,ARF1,2,1,38,144.78947368421052,0.028450502910932426
REAC:R-HSA-1227986~Signaling by ERBB2,Signaling by ERBB2,Signaling by ERBB2,REACTOME_PATHWAY,1,50.0,0.028450502910932426,PTPN18,2,1,46,119.60869565217392,0.028450502910932426
REAC:R-HSA-1660499~Synthesis of PIPs at the plasma membrane,Synthesis of PIPs at the plasma membrane,Synthesis of PIPs at the plasma membrane,REACTOME_PATHWAY,1,50.0,0.028450502910932426,ARF1,2,1,53,103.81132075471697,0.028450502910932426
REAC:R-HSA-432720~Lysosome Vesicle Biogenesis,Lysosome Vesicle Biogenesis,Lysosome Vesicle Biogenesis,REACTOME_PATHWAY,1,50.0,0.028450502910932426,ARF1,2,1,36,152.83333333333334,0.028450502910932426
WP:WP4564~Neural crest cell migration during development,Neural crest cell migration during development,Neural crest cell migration during development,WIKIPATHWAYS,1,50.0,0.028725967489325988,ARF1,2,1,39,112.20512820512822,0.028725967489325988
WP:WP4565~Neural crest cell migration in cancer,Neural crest cell migration in cancer,Neural crest cell migration in cancer,WIKIPATHWAYS,1,50.0,0.028725967489325988,ARF1,2,1,42,104.19047619047619,0.028725967489325988
KEGG:04072~Phospholipase D signaling pathway,Phospholipase D signaling pathway,Phospholipase D signaling pathway,KEGG_PATHWAY,1,100.0,0.033542129723176446,ARF1,1,1,147,57.71428571428571,0.033542129723176446
KEGG:04144~Endocytosis,Endocytosis,Endocytosis,KEGG_PATHWAY,1,100.0,0.033542129723176446,ARF1,1,1,248,34.20967741935484,0.033542129723176446
KEGG:05130~Pathogenic Escherichia coli infection,Pathogenic Escherichia coli infection,Pathogenic Escherichia coli infection,KEGG_PATHWAY,1,100.0,0.033542129723176446,ARF1,1,1,197,43.065989847715734,0.033542129723176446
KEGG:05131~Shigellosis,Shigellosis,Shigellosis,KEGG_PATHWAY,1,100.0,0.033542129723176446,ARF1,1,1,246,34.487804878048784,0.033542129723176446
KEGG:05132~Salmonella infection,Salmonella infection,Salmonella infection,KEGG_PATHWAY,1,100.0,0.033542129723176446,ARF1,1,1,249,34.0722891566265,0.033542129723176446
REAC:R-HSA-199992~trans-Golgi Network Vesicle Budding,trans-Golgi Network Vesicle Budding,trans-Golgi Network Vesicle Budding,REACTOME_PATHWAY,1,50.0,0.03379592449436714,ARF1,2,1,73,75.36986301369862,0.03379592449436714
REAC:R-HSA-1483255~PI Metabolism,PI Metabolism,PI Metabolism,REACTOME_PATHWAY,1,50.0,0.03682322367467147,ARF1,2,1,84,65.5,0.03682322367467147
REAC:R-HSA-6811434~COPI-dependent Golgi-to-ER retrograde traffic,COPI-dependent Golgi-to-ER retrograde traffic,COPI-dependent Golgi-to-ER retrograde traffic,REACTOME_PATHWAY,1,50.0,0.04042223025079994,ARF1,2,1,99,55.57575757575757,0.04042223025079994
REAC:R-HSA-6807878~COPI-mediated anterograde transport,COPI-mediated anterograde transport,COPI-mediated anterograde transport,REACTOME_PATHWAY,1,50.0,0.04042223025079994,ARF1,2,1,102,53.94117647058823,0.04042223025079994
WP:WP23~B cell receptor signaling,B cell receptor signaling,B cell receptor signaling,WIKIPATHWAYS,1,50.0,0.04182890981171772,PTPN18,2,1,92,47.56521739130435,0.04182890981171772
WP:WP5224~2q37 copy number variation syndrome,2q37 copy number variation syndrome,2q37 copy number variation syndrome,WIKIPATHWAYS,1,50.0,0.04347708916839399,ARF1,2,1,142,30.816901408450708,0.04347708916839399
WP:WP481~Insulin signaling,Insulin signaling,Insulin signaling,WIKIPATHWAYS,1,50.0,0.04347708916839399,ARF1,2,1,160,27.349999999999998,0.04347708916839399
GO:0004726~non-membrane spanning protein tyrosine phosphatase activity,non-membrane spanning protein tyrosine phosphatase activity,"""Catalysis of the reaction: non-membrane spanning protein tyrosine phosphate + H2O = non-membrane spanning protein tyrosine + phosphate."" [PMID:34353440]",GOTERM_MF_DIRECT,1,50.0,0.043848599982620695,PTPN18,2,1,12,843.5833333333334,0.043848599982620695
REAC:R-HSA-162909~Host Interactions of HIV factors,Host Interactions of HIV factors,Host Interactions of HIV factors,REACTOME_PATHWAY,1,50.0,0.04590070326479512,ARF1,2,1,127,43.32283464566929,0.04590070326479512
REAC:R-HSA-2132295~MHC class II antigen presentation,MHC class II antigen presentation,MHC class II antigen presentation,REACTOME_PATHWAY,1,50.0,0.04590070326479512,ARF1,2,1,123,44.73170731707317,0.04590070326479512
REAC:R-HSA-8856688~Golgi-to-ER retrograde transport,Golgi-to-ER retrograde transport,Golgi-to-ER retrograde transport,REACTOME_PATHWAY,1,50.0,0.04605372295334409,ARF1,2,1,133,41.368421052631575,0.04605372295334409
GO:0032506~cytokinetic process,cytokinetic process,"""A cellular process that is involved in cytokinesis (the division of the cytoplasm of a cell and its separation into two daughter cells)."" [GOC:bf, GOC:isa_complete, GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.0481833819084678,ARF1,2,1,50,210.26,0.0481833819084678
GO:0034314~Arp2/3 complex-mediated actin nucleation,Arp2/3 complex-mediated actin nucleation,"""The actin nucleation process in which actin monomers combine to form a new branch on the side of an existing actin filament; mediated by the Arp2/3 protein complex and its interaction with other proteins."" [GOC:mah, PMID:16959963, PMID:18640983]",GOTERM_BP_DIRECT,1,50.0,0.0481833819084678,ARF1,2,1,48,219.02083333333334,0.0481833819084678
GO:0034315~regulation of Arp2/3 complex-mediated actin nucleation,regulation of Arp2/3 complex-mediated actin nucleation,"""Any process that modulates the frequency, rate or extent of actin nucleation mediated by the Arp2/3 complex and interacting proteins."" [GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.0481833819084678,ARF1,2,1,29,362.5172413793103,0.0481833819084678
GO:0051125~regulation of actin nucleation,regulation of actin nucleation,"""Any process that modulates the frequency, rate or extent of actin nucleation, the initial step in the formation of an actin filament in which actin monomers combine to form a new filament."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.0481833819084678,ARF1,2,1,39,269.5641025641026,0.0481833819084678
GO:0023057~negative regulation of signaling,negative regulation of signaling,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",GOTERM_BP_DIRECT,2,100.0,0.0481833819084678,"PTPN18,ARF1",2,2,1435,14.65226480836237,0.0481833819084678
GO:0055070~copper ion homeostasis,copper ion homeostasis,"""Any process involved in the maintenance of an internal steady state of copper ions within an organism or cell."" [GOC:ai, GOC:jid, GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.0481833819084678,ARF1,2,1,20,525.65,0.0481833819084678
GO:0006878~intracellular copper ion homeostasis,intracellular copper ion homeostasis,"""A homeostatic process involved in the maintenance of a steady state level of copper ions within a cell."" [GOC:ai, GOC:mah]",GOTERM_BP_DIRECT,1,50.0,0.0481833819084678,ARF1,2,1,17,618.4117647058823,0.0481833819084678
GO:1901185~negative regulation of ERBB signaling pathway,negative regulation of ERBB signaling pathway,"""Any process that stops, prevents or reduces the frequency, rate or extent of ERBB signaling pathway."" [GOC:BHF, GOC:TermGenie]",GOTERM_BP_DIRECT,1,50.0,0.0481833819084678,PTPN18,2,1,31,339.1290322580645,0.0481833819084678
GO:1902410~mitotic cytokinetic process,mitotic cytokinetic process,"""Any cytokinetic process that is involved in mitotic cell cycle."" [GOC:mtg_cell_cycle, GOC:TermGenie]",GOTERM_BP_DIRECT,1,50.0,0.0481833819084678,ARF1,2,1,35,300.37142857142857,0.0481833819084678
GO:0001825~blastocyst formation,blastocyst formation,"""The initial formation of a blastocyst from a solid ball of cells known as a morula."" [GOC:dph, ISBN:0124020607, ISBN:0198542771]",GOTERM_BP_DIRECT,1,50.0,0.0481833819084678,PTPN18,2,1,46,228.54347826086956,0.0481833819084678
GO:0060292~long-term synaptic depression,long-term synaptic depression,"""A process that modulates synaptic plasticity such that synapses are changed resulting in the decrease in the rate, or frequency of synaptic transmission at the synapse."" [GOC:dgh, GOC:dph]",GOTERM_BP_DIRECT,1,50.0,0.0481833819084678,ARF1,2,1,33,318.5757575757576,0.0481833819084678
GO:0010648~negative regulation of cell communication,negative regulation of cell communication,"""Any process that decreases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",GOTERM_BP_DIRECT,2,100.0,0.0481833819084678,"PTPN18,ARF1",2,2,1436,14.642061281337048,0.0481833819084678
GO:0010324~membrane invagination,membrane invagination,"""The infolding of a membrane."" [GOC:tb]",GOTERM_BP_DIRECT,1,50.0,0.04854340874380971,ARF1,2,1,70,150.18571428571428,0.04854340874380971
GO:0002090~regulation of receptor internalization,regulation of receptor internalization,"""Any process that modulates the frequency, rate or extent of receptor internalization."" [GOC:hjd]",GOTERM_BP_DIRECT,1,50.0,0.04854340874380971,ARF1,2,1,72,146.01388888888889,0.04854340874380971
GO:0045010~actin nucleation,actin nucleation,"""The initial step in the formation of an actin filament, in which actin monomers combine to form a new filament. Nucleation is slow relative to the subsequent addition of more monomers to extend the filament."" [ISBN:0815316194]",GOTERM_BP_DIRECT,1,50.0,0.04854340874380971,ARF1,2,1,62,169.56451612903226,0.04854340874380971
GO:0099024~plasma membrane invagination,plasma membrane invagination,"""An infolding of the plasma membrane."" [GOC:dos, GOC:vw]",GOTERM_BP_DIRECT,1,50.0,0.04854340874380971,ARF1,2,1,63,166.87301587301587,0.04854340874380971
GO:1901184~regulation of ERBB signaling pathway,regulation of ERBB signaling pathway,"""Any process that modulates the frequency, rate or extent of ERBB signaling pathway."" [GOC:BHF, GOC:TermGenie]",GOTERM_BP_DIRECT,1,50.0,0.04854340874380971,PTPN18,2,1,69,152.3623188405797,0.04854340874380971
GO:0050805~negative regulation of synaptic transmission,negative regulation of synaptic transmission,"""Any process that stops, prevents, or reduces the frequency, rate or extent of synaptic transmission, the process of communication from a neuron to a target (neuron, muscle, or secretory cell) across a synapse."" [GOC:ai]",GOTERM_BP_DIRECT,1,50.0,0.04854340874380971,ARF1,2,1,55,191.14545454545456,0.04854340874380971
REAC:R-HSA-446652~Interleukin-1 family signaling,Interleukin-1 family signaling,Interleukin-1 family signaling,REACTOME_PATHWAY,1,50.0,0.049493216509429255,PTPN18,2,1,151,36.437086092715234,0.049493216509429255
REAC:R-HSA-199977~ER to Golgi Anterograde Transport,ER to Golgi Anterograde Transport,ER to Golgi Anterograde Transport,REACTOME_PATHWAY,1,50.0,0.049493216509429255,ARF1,2,1,155,35.49677419354838,0.049493216509429255
