Term,description,description,Category,Count,%,PValue,Genes,List Total,Count,Pop Total,Fold Enrichment,FDR
GO:1903540~establishment of protein localization to postsynaptic membrane,establishment of protein localization to postsynaptic membrane,"""The directed movement of a protein to a specific location in a postsynaptic membrane."" [GO_REF:0000087, GOC:kmv, GOC:TermGenie, PMID:9753322]",GOTERM_BP_DIRECT,1,50.0,0.0248421509650442,SNAP47,2,1,16,657.0625,0.0248421509650442
GO:0099637~neurotransmitter receptor transport,neurotransmitter receptor transport,"""The directed movement of neurotransmitter receptors."" [GOC:dos]",GOTERM_BP_DIRECT,1,50.0,0.0248421509650442,SNAP47,2,1,26,404.34615384615387,0.0248421509650442
GO:0099500~vesicle fusion to plasma membrane,vesicle fusion to plasma membrane,"""Fusion of the membrane of a vesicle with the plasma membrane, thereby releasing its contents into the extracellular space."" [GOC:aruk, GOC:bc, ISBN:0071120009, PMID:18618940]",GOTERM_BP_DIRECT,1,50.0,0.0248421509650442,SNAP47,2,1,24,438.0416666666667,0.0248421509650442
GO:0098969~neurotransmitter receptor transport to postsynaptic membrane,neurotransmitter receptor transport to postsynaptic membrane,"""The directed movement of neurotransmitter receptor to the postsynaptic membrane in transport vesicles."" [GOC:dos]",GOTERM_BP_DIRECT,1,50.0,0.0248421509650442,SNAP47,2,1,15,700.8666666666667,0.0248421509650442
GO:0098967~exocytic insertion of neurotransmitter receptor to postsynaptic membrane,exocytic insertion of neurotransmitter receptor to postsynaptic membrane,"""The exocytic fusion of neurotransmitter receptor containing vesicles with the postsynaptic membrane resulting in the integration of NT receptors, enabling them to participate in neurotransmitter reception. This process includes tethering and docking steps that prepare vesicles for fusion."" [PMID:19503082]",GOTERM_BP_DIRECT,1,50.0,0.0248421509650442,SNAP47,2,1,4,2628.25,0.0248421509650442
GO:0016082~synaptic vesicle priming,synaptic vesicle priming,"""A process that converts synaptic vesicles to a state of competence for calcium triggered fusion with the active zone membrane by bringing the two membranes into very close proximity. Priming typically (but not always) occurs after docking (Jahn and Fasshauer, 2012). Primed vesicles are also capable of spontaneously fusing with the active zone membrane."" [GOC:mah, PMID:15217342, PMID:23060190]",GOTERM_BP_DIRECT,1,50.0,0.0248421509650442,SNAP47,2,1,22,477.8636363636364,0.0248421509650442
GO:0031629~synaptic vesicle fusion to presynaptic active zone membrane,synaptic vesicle fusion to presynaptic active zone membrane,"""Fusion of the membrane of a synaptic vesicle with the presynaptic active zone membrane, thereby releasing its cargo neurotransmitters into the synaptic cleft."" [GOC:aruk, GOC:bc, ISBN:0071120009, PMID:18618940]",GOTERM_BP_DIRECT,1,50.0,0.0248421509650442,SNAP47,2,1,23,457.0869565217391,0.0248421509650442
GO:0098877~neurotransmitter receptor transport to plasma membrane,neurotransmitter receptor transport to plasma membrane,"""The directed movement of neurotransmitter receptor to the plasma membrane in transport vesicles."" [GOC:dos]",GOTERM_BP_DIRECT,1,50.0,0.0248421509650442,SNAP47,2,1,16,657.0625,0.0248421509650442
GO:0048499~synaptic vesicle membrane organization,synaptic vesicle membrane organization,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the membrane surrounding a synaptic vesicle."" [GOC:dph, GOC:jl, GOC:mah, PMID:10620806]",GOTERM_BP_DIRECT,1,50.0,0.0248421509650442,SNAP47,2,1,28,375.4642857142857,0.0248421509650442
GO:0005484~SNAP receptor activity,SNAP receptor activity,"""Acting as a marker to identify a membrane and interacting selectively with one or more SNAREs on another membrane to mediate membrane fusion."" [GOC:mah, PMID:14570579]",GOTERM_MF_DIRECT,1,50.0,0.025219839605029454,SNAP47,2,1,41,246.90243902439022,0.025219839605029454
